locus_tag	ftype	length_bp	gene	EC_number	COG	product
AKHABIKF_00990	CDS	387				hypothetical protein
AKHABIKF_00991	CDS	525	rimM			Ribosome maturation factor RimM
AKHABIKF_00992	CDS	732	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
AKHABIKF_00993	CDS	348	rplS		COG0335	50S ribosomal protein L19
AKHABIKF_00994	CDS	849	rbgA		COG1161	Ribosome biogenesis GTPase A
AKHABIKF_00995	CDS	768	rnhB	3.1.26.4	COG0164	Ribonuclease HII
AKHABIKF_00996	CDS	1731				hypothetical protein
AKHABIKF_00997	CDS	282	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
AKHABIKF_00998	CDS	1158	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
AKHABIKF_00999	CDS	903	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
AKHABIKF_01000	CDS	894	dprA		COG0758	DNA processing protein DprA
AKHABIKF_01001	CDS	2076	topA	5.6.2.1		DNA topoisomerase 1
AKHABIKF_01002	CDS	1308	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
AKHABIKF_01003	CDS	915	xerC_1		COG4974	Tyrosine recombinase XerC
AKHABIKF_01004	CDS	546	clpQ	3.4.21.-	COG5405	ATP-dependent protease subunit ClpQ
AKHABIKF_01005	CDS	1404	clpY		COG1220	ATP-dependent protease ATPase subunit ClpY
AKHABIKF_01006	CDS	780	codY		COG4465	GTP-sensing transcriptional pleiotropic repressor CodY
AKHABIKF_01007	CDS	390	flgB		COG1815	Flagellar basal body rod protein FlgB
AKHABIKF_01008	CDS	453	flgC		COG1558	Flagellar basal-body rod protein FlgC
AKHABIKF_01009	CDS	321	fliE			Flagellar hook-basal body complex protein FliE
AKHABIKF_01010	CDS	1611				hypothetical protein
AKHABIKF_01011	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
AKHABIKF_01012	CDS	762				hypothetical protein
AKHABIKF_01013	CDS	1317	yscN	7.1.2.2		putative ATP synthase YscN
AKHABIKF_01014	CDS	444	fliJ		COG2882	Flagellar FliJ protein
AKHABIKF_01015	CDS	615				hypothetical protein
AKHABIKF_01016	rRNA	111				5S ribosomal RNA
AKHABIKF_01017	tRNA	77				tRNA-Met(cat)
AKHABIKF_01018	tRNA	77				tRNA-Asp(gtc)
AKHABIKF_01019	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
AKHABIKF_01020	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
AKHABIKF_01021	CDS	690	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
AKHABIKF_01022	CDS	456	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
AKHABIKF_01023	CDS	1023	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
AKHABIKF_01024	CDS	1929	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
AKHABIKF_01025	CDS	513	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
AKHABIKF_01026	CDS	648	rex		COG2344	Redox-sensing transcriptional repressor Rex
AKHABIKF_01027	CDS	174	tatAy_1			Sec-independent protein translocase protein TatAy
AKHABIKF_01028	CDS	756	tatC2		COG0805	Sec-independent protein translocase protein TatCy
AKHABIKF_01029	CDS	192				hypothetical protein
AKHABIKF_01030	CDS	735	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
AKHABIKF_01031	CDS	285	groS		COG0234	10 kDa chaperonin
AKHABIKF_01032	CDS	1632	groL		COG0459	60 kDa chaperonin
AKHABIKF_01033	CDS	996				hypothetical protein
AKHABIKF_01034	CDS	2490				hypothetical protein
AKHABIKF_01035	CDS	1062	gutB_1	1.1.1.-	COG1063	Sorbitol dehydrogenase
AKHABIKF_01036	CDS	1392	xylP_1			Isoprimeverose transporter
AKHABIKF_01037	CDS	963	scrK	2.7.1.4	COG0524	Fructokinase
AKHABIKF_01038	CDS	684	ydjF		COG1842	Phage shock protein A 
AKHABIKF_01039	CDS	1026				hypothetical protein
AKHABIKF_01040	CDS	765				hypothetical protein
AKHABIKF_01041	CDS	972				hypothetical protein
AKHABIKF_01042	CDS	1026				hypothetical protein
AKHABIKF_01043	CDS	1422	iolT_1			Major myo-inositol transporter IolT
AKHABIKF_01044	CDS	1041	gutB_2	1.1.1.-	COG1063	Sorbitol dehydrogenase
AKHABIKF_01045	CDS	372	ydjM_1			putative protein YdjM
AKHABIKF_01046	CDS	1047				hypothetical protein
AKHABIKF_01047	CDS	159				hypothetical protein
AKHABIKF_01048	CDS	246				hypothetical protein
AKHABIKF_01049	CDS	816	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
AKHABIKF_01050	CDS	987				hypothetical protein
AKHABIKF_01051	CDS	1542	cotA		COG2132	Spore coat protein A
AKHABIKF_01052	CDS	1410	gabP		COG1113	GABA permease
AKHABIKF_01053	CDS	873	mneS_2		COG0053	Manganese efflux system protein MneS
AKHABIKF_01054	CDS	963				hypothetical protein
AKHABIKF_01055	CDS	1197				hypothetical protein
AKHABIKF_01056	CDS	2214				hypothetical protein
AKHABIKF_01057	CDS	1551	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
AKHABIKF_01058	CDS	534	sigV_1		COG1595	RNA polymerase sigma factor SigV
AKHABIKF_01059	CDS	1467				hypothetical protein
AKHABIKF_01060	CDS	1323	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
AKHABIKF_01061	CDS	804				hypothetical protein
AKHABIKF_01062	CDS	168				hypothetical protein
AKHABIKF_01063	CDS	555				hypothetical protein
AKHABIKF_01064	CDS	198				hypothetical protein
AKHABIKF_01065	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
AKHABIKF_01066	CDS	1143	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
AKHABIKF_01067	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
AKHABIKF_01068	CDS	726	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AKHABIKF_01069	CDS	255	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
AKHABIKF_01070	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
AKHABIKF_01071	CDS	2229	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
AKHABIKF_01072	CDS	1431	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AKHABIKF_01073	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AKHABIKF_01074	CDS	588	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
AKHABIKF_01075	CDS	1539	purH			Bifunctional purine biosynthesis protein PurH
AKHABIKF_01076	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
AKHABIKF_01077	CDS	420	lrpC_2		COG1522	HTH-type transcriptional regulator LrpC
AKHABIKF_01078	CDS	1275	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
AKHABIKF_01079	CDS	228				hypothetical protein
AKHABIKF_01080	CDS	1743	yerA	3.5.4.2	COG1001	Putative adenine deaminase YerA
AKHABIKF_01081	CDS	996	yerB			Putative lipoprotein YerB
AKHABIKF_01082	CDS	315				hypothetical protein
AKHABIKF_01083	CDS	1578				hypothetical protein
AKHABIKF_01084	CDS	687	pcrB	2.5.1.-	COG1646	Heptaprenylglyceryl phosphate synthase
AKHABIKF_01085	CDS	2220	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
AKHABIKF_01086	CDS	2007	ligA	6.5.1.2		DNA ligase
AKHABIKF_01087	CDS	1191				hypothetical protein
AKHABIKF_01088	CDS	1002	srkA	2.7.11.1		Stress response kinase A
AKHABIKF_01089	CDS	693	sapB		COG1285	Protein SapB
AKHABIKF_01090	CDS	1479	opuE		COG0591	Osmoregulated proline transporter OpuE
AKHABIKF_01091	CDS	291	gatC	6.3.5.-		Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C
AKHABIKF_01092	CDS	1458	gatA	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
AKHABIKF_01093	CDS	1431	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
AKHABIKF_01094	CDS	849				hypothetical protein
AKHABIKF_01095	CDS	3159	swrC		COG0841	Swarming motility protein SwrC
AKHABIKF_01096	CDS	912	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
AKHABIKF_01097	CDS	1377	rlmCD_1	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
AKHABIKF_01098	CDS	1785				hypothetical protein
AKHABIKF_01099	CDS	939				hypothetical protein
AKHABIKF_01100	CDS	198				hypothetical protein
AKHABIKF_01101	CDS	1137	rapA_2	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
AKHABIKF_01102	CDS	249				hypothetical protein
AKHABIKF_01103	CDS	396				hypothetical protein
AKHABIKF_01104	CDS	1887	yeeF	3.1.-.-		Putative ribonuclease YeeF
AKHABIKF_01105	CDS	339				hypothetical protein
AKHABIKF_01106	CDS	921				hypothetical protein
AKHABIKF_01107	CDS	822				hypothetical protein
AKHABIKF_01108	CDS	186				hypothetical protein
AKHABIKF_01109	CDS	858				hypothetical protein
AKHABIKF_01110	CDS	1131	rapH	3.1.-.-		Response regulator aspartate phosphatase H
AKHABIKF_01111	CDS	174				hypothetical protein
AKHABIKF_01112	CDS	720				putative transcriptional regulatory protein
AKHABIKF_01113	CDS	447	yeeK			Spore coat protein YeeK
AKHABIKF_01114	CDS	585	comR			HTH-type transcriptional repressor ComR
AKHABIKF_01115	CDS	444	yesE		COG3631	putative protein YesE
AKHABIKF_01116	CDS	849	azoB	1.7.-.-		NAD(P)H azoreductase
AKHABIKF_01117	CDS	249				hypothetical protein
AKHABIKF_01118	CDS	264				hypothetical protein
AKHABIKF_01119	CDS	570		1.11.1.6		Manganese catalase
AKHABIKF_01120	CDS	543				hypothetical protein
AKHABIKF_01121	CDS	624	yesV_1		COG5578	putative protein YesV
AKHABIKF_01122	CDS	1734				hypothetical protein
AKHABIKF_01123	CDS	1107	rssB			Regulator of RpoS
AKHABIKF_01124	CDS	1284	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
AKHABIKF_01125	CDS	930	lacF			Lactose transport system permease protein LacF
AKHABIKF_01126	CDS	891	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
AKHABIKF_01127	CDS	1035	yesR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YesR
AKHABIKF_01128	CDS	2286	yesS_1		COG2207	HTH-type transcriptional regulator YesS
AKHABIKF_01129	CDS	696	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
AKHABIKF_01130	CDS	663	yesU			putative protein YesU
AKHABIKF_01131	CDS	627	yesV_2		COG5578	putative protein YesV
AKHABIKF_01132	CDS	1845	yesW	4.2.2.23		Rhamnogalacturonan endolyase YesW
AKHABIKF_01133	CDS	1809	yesX	4.2.2.24		Rhamnogalacturonan exolyase YesX
AKHABIKF_01134	CDS	654	yesY	3.1.1.-	COG2755	putative rhamnogalacturonan acetylesterase YesY
AKHABIKF_01135	CDS	1992	yesZ	3.2.1.23	COG1874	Beta-galactosidase YesZ
AKHABIKF_01136	CDS	2574				hypothetical protein
AKHABIKF_01137	CDS	1509	lipO_1		COG1653	Lipoprotein LipO
AKHABIKF_01138	CDS	957	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
AKHABIKF_01139	CDS	888	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
AKHABIKF_01140	CDS	1341	lplD	3.2.1.67	COG1486	Alpha-galacturonidase
AKHABIKF_01141	CDS	696				hypothetical protein
AKHABIKF_01142	CDS	327	hmoA	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoA
AKHABIKF_01143	CDS	363				hypothetical protein
AKHABIKF_01144	CDS	495				hypothetical protein
AKHABIKF_01145	CDS	873				hypothetical protein
AKHABIKF_01146	CDS	168				hypothetical protein
AKHABIKF_01147	CDS	645	yetJ		COG0670	putative protein YetJ
AKHABIKF_01148	CDS	2082				hypothetical protein
AKHABIKF_01149	CDS	1071				hypothetical protein
AKHABIKF_01150	CDS	3186	cypD		COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase 1
AKHABIKF_01151	CDS	1962	ltaS1_1		COG1368	Lipoteichoic acid synthase 1
AKHABIKF_01152	CDS	765	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
AKHABIKF_01153	CDS	903	rfbG	4.2.1.45	COG0451	CDP-glucose 4,6-dehydratase
AKHABIKF_01154	CDS	912				hypothetical protein
AKHABIKF_01155	CDS	1179				hypothetical protein
AKHABIKF_01156	CDS	936				hypothetical protein
AKHABIKF_01157	CDS	1230	fsr			Fosmidomycin resistance protein
AKHABIKF_01158	CDS	708	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
AKHABIKF_01159	CDS	1386	yhdG_2		COG0531	putative amino acid permease YhdG
AKHABIKF_01160	CDS	1458	yfmT	1.2.1.28	COG1012	Benzaldehyde dehydrogenase YfmT
AKHABIKF_01161	CDS	855	yfmS		COG0840	Putative sensory transducer protein YfmS
AKHABIKF_01162	CDS	1890	uup		COG0488	ABC transporter ATP-binding protein uup
AKHABIKF_01163	CDS	447				hypothetical protein
AKHABIKF_01164	CDS	423	yfmP		COG0789	HTH-type transcriptional regulator YfmP
AKHABIKF_01165	CDS	1191	yfmO			Multidrug efflux protein YfmO
AKHABIKF_01166	CDS	1557	ybiT_3		COG0488	putative ABC transporter ATP-binding protein YbiT
AKHABIKF_01167	CDS	1131	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
AKHABIKF_01168	CDS	447				hypothetical protein
AKHABIKF_01169	CDS	1020	yfmJ	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
AKHABIKF_01170	CDS	801	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
AKHABIKF_01171	CDS	1002	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
AKHABIKF_01172	CDS	1002	yfiZ_1		COG0609	putative siderophore transport system permease protein YfiZ
AKHABIKF_01173	CDS	948	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
AKHABIKF_01174	CDS	411	yfmB			putative protein YfmB
AKHABIKF_01175	CDS	348	yflT			General stress protein 17M
AKHABIKF_01176	CDS	1263	pel	4.2.2.2	COG3866	Pectate lyase
AKHABIKF_01177	CDS	1437	yflS		COG0471	Putative malate transporter YflS
AKHABIKF_01178	CDS	1629	citS	2.7.13.3	COG3290	Sensor protein CitS
AKHABIKF_01179	CDS	681	citT		COG4565	Transcriptional regulatory protein CitT
AKHABIKF_01180	CDS	960				hypothetical protein
AKHABIKF_01181	CDS	1302	citM		COG2851	Mg(2+)/citrate complex secondary transporter
AKHABIKF_01182	CDS	795	yflN	3.-.-.-	COG0491	putative metallo-hydrolase YflN
AKHABIKF_01183	CDS	1092	nos	1.14.14.47	COG4362	Nitric oxide synthase oxygenase
AKHABIKF_01184	CDS	276	acyP	3.6.1.7	COG1254	Acylphosphatase
AKHABIKF_01185	CDS	666	yiiM		COG2258	Protein YiiM
AKHABIKF_01186	CDS	138				hypothetical protein
AKHABIKF_01187	CDS	156				hypothetical protein
AKHABIKF_01188	CDS	315	yflH_1			putative protein YflH
AKHABIKF_01189	CDS	750	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
AKHABIKF_01190	CDS	1359	nagP			PTS system N-acetylglucosamine-specific EIICB component
AKHABIKF_01191	CDS	1950	ltaS2_1		COG1368	Lipoteichoic acid synthase 2
AKHABIKF_01192	CDS	393				hypothetical protein
AKHABIKF_01193	CDS	1416	alsT_1		COG1115	Amino-acid carrier protein AlsT
AKHABIKF_01194	CDS	201				hypothetical protein
AKHABIKF_01195	CDS	1413	treP		COG1263	PTS system trehalose-specific EIIBC component
AKHABIKF_01196	CDS	1686	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
AKHABIKF_01197	CDS	717	treR		COG2188	HTH-type transcriptional regulator TreR
AKHABIKF_01198	CDS	666	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
AKHABIKF_01199	CDS	4374	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
AKHABIKF_01200	CDS	519	yfkM	3.2.-.-	COG0693	General stress protein 18
AKHABIKF_01201	CDS	1203	ydiN			Inner membrane transport protein YdiN
AKHABIKF_01202	CDS	216				hypothetical protein
AKHABIKF_01203	CDS	471	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
AKHABIKF_01204	CDS	321				hypothetical protein
AKHABIKF_01205	CDS	828				hypothetical protein
AKHABIKF_01206	CDS	552				hypothetical protein
AKHABIKF_01207	CDS	363	hxlR_2		COG1733	HTH-type transcriptional activator HxlR
AKHABIKF_01208	CDS	633	hxlA	4.1.2.43	COG0269	3-hexulose-6-phosphate synthase
AKHABIKF_01209	CDS	558	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
AKHABIKF_01210	CDS	1725				hypothetical protein
AKHABIKF_01211	CDS	450				hypothetical protein
AKHABIKF_01212	CDS	399	nin			DNA-entry nuclease inhibitor
AKHABIKF_01213	CDS	1434	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
AKHABIKF_01214	CDS	729				hypothetical protein
AKHABIKF_01215	CDS	342				hypothetical protein
AKHABIKF_01216	CDS	423				hypothetical protein
AKHABIKF_01217	CDS	333				hypothetical protein
AKHABIKF_01218	CDS	456				hypothetical protein
AKHABIKF_01219	CDS	102				hypothetical protein
AKHABIKF_01220	CDS	864	yckB		COG0834	putative ABC transporter extracellular-binding protein YckB
AKHABIKF_01221	CDS	681	yecS		COG0765	L-cystine transport system permease protein YecS
AKHABIKF_01222	CDS	1194	yciC		COG0523	Putative metal chaperone YciC
AKHABIKF_01223	CDS	585	yciB	2.-.-.-	COG1376	Putative L,D-transpeptidase YciB
AKHABIKF_01224	CDS	915	folE2	3.5.4.16		GTP cyclohydrolase FolE2
AKHABIKF_01225	CDS	1206	nasA			Nitrate transporter
AKHABIKF_01226	CDS	2316	nasB		COG1251	Assimilatory nitrate reductase electron transfer subunit
AKHABIKF_01227	CDS	2133	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
AKHABIKF_01228	CDS	2418	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
AKHABIKF_01229	CDS	321	nasE	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
AKHABIKF_01230	CDS	1446	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
AKHABIKF_01231	CDS	1011	ycgT	1.18.1.2	COG0492	Ferredoxin--NADP reductase 1
AKHABIKF_01232	CDS	855	bphD	3.7.1.8	COG0596	2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
AKHABIKF_01233	CDS	885			COG0701	Putative two-component membrane permease complex subunit SMU_747c
AKHABIKF_01234	CDS	858			COG3689	Putative two-component membrane permease complex subunit SMU_746c
AKHABIKF_01235	CDS	1236	putR_1			Proline-responsive transcriptional activator PutR
AKHABIKF_01236	CDS	1431	putP		COG0591	High-affinity proline transporter PutP
AKHABIKF_01237	CDS	1548	putC	1.2.1.88	COG1012	1-pyrroline-5-carboxylate dehydrogenase 2
AKHABIKF_01238	CDS	912	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
AKHABIKF_01239	CDS	783				hypothetical protein
AKHABIKF_01240	CDS	957	cah	3.1.1.41	COG3458	Cephalosporin-C deacetylase
AKHABIKF_01241	CDS	975	oxyR			Hydrogen peroxide-inducible genes activator
AKHABIKF_01242	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
AKHABIKF_01243	CDS	561	aroK	2.7.1.71	COG0703	Shikimate kinase
AKHABIKF_01244	CDS	96				hypothetical protein
AKHABIKF_01245	CDS	594	tmrB			Tunicamycin resistance protein
AKHABIKF_01246	CDS	819	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
AKHABIKF_01247	CDS	597				hypothetical protein
AKHABIKF_01248	CDS	1341	aroP		COG1113	Aromatic amino acid transport protein AroP
AKHABIKF_01249	CDS	762				hypothetical protein
AKHABIKF_01250	CDS	630				hypothetical protein
AKHABIKF_01251	CDS	465				hypothetical protein
AKHABIKF_01252	CDS	1539	bmr3_1			Multidrug resistance protein 3
AKHABIKF_01253	CDS	1626	lctP		COG1620	L-lactate permease
AKHABIKF_01254	CDS	966	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
AKHABIKF_01255	CDS	1980	amyE	3.2.1.1		Alpha-amylase
AKHABIKF_01256	CDS	492				hypothetical protein
AKHABIKF_01257	CDS	1434				hypothetical protein
AKHABIKF_01258	CDS	1152	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
AKHABIKF_01259	CDS	882	opuAC		COG2113	Glycine betaine-binding protein OpuAC
AKHABIKF_01260	CDS	849	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
AKHABIKF_01261	CDS	1257	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
AKHABIKF_01262	CDS	288				hypothetical protein
AKHABIKF_01263	CDS	1173	pbuE_2		COG2814	Purine efflux pump PbuE
AKHABIKF_01264	CDS	1203	naiP			Putative niacin/nicotinamide transporter NaiP
AKHABIKF_01265	CDS	1092				TelA-like protein
AKHABIKF_01266	CDS	1614				hypothetical protein
AKHABIKF_01267	CDS	774				hypothetical protein
AKHABIKF_01268	CDS	579	yceD_1		COG2310	General stress protein 16U
AKHABIKF_01269	CDS	582	yceD_2		COG2310	General stress protein 16U
AKHABIKF_01270	CDS	600	yceC		COG2310	Stress response protein SCP2
AKHABIKF_01271	CDS	996				hypothetical protein
AKHABIKF_01272	CDS	843	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
AKHABIKF_01273	CDS	696	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
AKHABIKF_01274	CDS	960	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
AKHABIKF_01275	CDS	1686	ycdG	3.2.1.10	COG0366	putative oligo-1,6-glucosidase 2
AKHABIKF_01276	CDS	777	ycdF	1.1.1.47	COG1028	Glucose 1-dehydrogenase 2
AKHABIKF_01277	CDS	1122	rapJ	3.1.-.-		Response regulator aspartate phosphatase J
AKHABIKF_01278	CDS	504	cwlK	3.4.-.-		Peptidoglycan L-alanyl-D-glutamate endopeptidase CwlK
AKHABIKF_01279	CDS	1500				hypothetical protein
AKHABIKF_01280	CDS	1419				hypothetical protein
AKHABIKF_01281	CDS	1065	ycdA			putative lipoprotein YcdA
AKHABIKF_01282	CDS	933	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
AKHABIKF_01283	CDS	1161	natB	7.2.2.4	COG1668	ABC transporter permease protein NatB
AKHABIKF_01284	CDS	741	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
AKHABIKF_01285	CDS	702	natR		COG3279	Transcriptional regulatory protein NatR
AKHABIKF_01286	CDS	957				hypothetical protein
AKHABIKF_01287	CDS	1077				hypothetical protein
AKHABIKF_01288	CDS	384				hypothetical protein
AKHABIKF_01289	CDS	639	estA	3.1.1.3		Lipase EstA
AKHABIKF_01290	CDS	1128	ansZ	3.5.1.1	COG0252	L-asparaginase 2
AKHABIKF_01291	CDS	567	yxaF_1			putative HTH-type transcriptional regulator YxaF
AKHABIKF_01292	CDS	1434	emrY_2			putative multidrug resistance protein EmrY
AKHABIKF_01293	CDS	1113	kynu	3.7.1.3		Kynureninase
AKHABIKF_01294	CDS	648	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
AKHABIKF_01295	CDS	729	tatC1		COG0805	Sec-independent protein translocase protein TatCd
AKHABIKF_01296	CDS	213	tatAd			Sec-independent protein translocase protein TatAd
AKHABIKF_01297	CDS	1752	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
AKHABIKF_01298	CDS	732				hypothetical protein
AKHABIKF_01299	CDS	429	cwlJ		COG3773	Cell wall hydrolase CwlJ
AKHABIKF_01300	CDS	387				hypothetical protein
AKHABIKF_01301	CDS	687				hypothetical protein
AKHABIKF_01302	CDS	924	bcrA_2			Bacitracin transport ATP-binding protein BcrA
AKHABIKF_01303	CDS	936	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
AKHABIKF_01304	CDS	681	walR_1		COG0745	Transcriptional regulatory protein WalR
AKHABIKF_01305	CDS	939				hypothetical protein
AKHABIKF_01306	CDS	162	rtpA			Tryptophan RNA-binding attenuator protein inhibitory protein
AKHABIKF_01307	CDS	921				hypothetical protein
AKHABIKF_01308	CDS	1533	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
AKHABIKF_01309	CDS	702	lutR_1		COG2186	HTH-type transcriptional regulator LutR
AKHABIKF_01310	CDS	1368	gudD	4.2.1.40	COG4948	Glucarate dehydratase
AKHABIKF_01311	CDS	1368	gudP			putative glucarate transporter
AKHABIKF_01312	CDS	1500	gucD	1.2.1.26	COG1012	Alpha-ketoglutaric semialdehyde dehydrogenase
AKHABIKF_01313	CDS	927		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
AKHABIKF_01314	CDS	945	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
AKHABIKF_01315	CDS	1353	glnK	2.7.13.3	COG0642	Sensor histidine kinase GlnK
AKHABIKF_01316	CDS	984	glsA1	3.5.1.2	COG2066	Glutaminase 1
AKHABIKF_01317	CDS	1437	alsT_2		COG1115	Amino-acid carrier protein AlsT
AKHABIKF_01318	CDS	114				hypothetical protein
AKHABIKF_01319	CDS	948	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
AKHABIKF_01320	CDS	1413	rocC_1		COG0833	Amino-acid permease RocC
AKHABIKF_01321	CDS	1092	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid transaminase 1
AKHABIKF_01322	CDS	276	ybgB		COG5658	putative membrane protein YbgB
AKHABIKF_01323	CDS	708	gamR			HTH-type transcriptional repressor GamR
AKHABIKF_01324	CDS	750	gamA	3.5.99.6	COG0363	putative glucosamine-6-phosphate deaminase 2
AKHABIKF_01325	CDS	1896	gamP		COG2190	Putative PTS system glucosamine-specific EIICBA component
AKHABIKF_01326	CDS	1245	gltP		COG1301	Proton/glutamate-aspartate symporter
AKHABIKF_01327	CDS	969				hypothetical protein
AKHABIKF_01328	CDS	1341				hypothetical protein
AKHABIKF_01329	CDS	279				hypothetical protein
AKHABIKF_01330	CDS	792	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AKHABIKF_01331	CDS	489	dedA		COG0586	Protein DedA
AKHABIKF_01332	CDS	534				hypothetical protein
AKHABIKF_01333	CDS	891	ybfK	3.1.1.1	COG0596	Carboxylesterase YbfK
AKHABIKF_01334	CDS	399				hypothetical protein
AKHABIKF_01335	CDS	942	mpr	3.4.21.-	COG3591	Extracellular metalloprotease
AKHABIKF_01336	CDS	1155	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
