locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHKOHJCB_01113	CDS	825	glpF		COG0580	Glycerol uptake facilitator protein
DHKOHJCB_01114	CDS	1491	glpK	2.7.1.30	COG0554	Glycerol kinase
DHKOHJCB_01115	CDS	1665	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
DHKOHJCB_01116	CDS	1746	pgcA	5.4.2.2		Phosphoglucomutase
DHKOHJCB_01117	CDS	1140				hypothetical protein
DHKOHJCB_01118	CDS	648	liaR_3		COG2197	Transcriptional regulatory protein LiaR
DHKOHJCB_01119	CDS	525	azr	1.7.-.-	COG0431	FMN-dependent NADPH-azoreductase
DHKOHJCB_01120	CDS	243				hypothetical protein
DHKOHJCB_01121	CDS	324				hypothetical protein
DHKOHJCB_01122	CDS	1467	lytF	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
DHKOHJCB_01123	CDS	441	nsrR		COG1959	HTH-type transcriptional repressor NsrR
DHKOHJCB_01124	CDS	1527				hypothetical protein
DHKOHJCB_01125	CDS	1407				hypothetical protein
DHKOHJCB_01126	CDS	1377	phoA	3.1.3.1	COG1785	Alkaline phosphatase 4
DHKOHJCB_01127	CDS	1005	lytE	3.4.-.-		putative peptidoglycan endopeptidase LytE
DHKOHJCB_01128	CDS	876	cysL_2		COG0583	HTH-type transcriptional regulator CysL
DHKOHJCB_01129	CDS	1101	citA	2.3.3.16	COG0372	Citrate synthase 1
DHKOHJCB_01130	CDS	870	ydaD_1	1.-.-.-		General stress protein 39
DHKOHJCB_01131	CDS	1398	yhdG_1		COG0531	putative amino acid permease YhdG
DHKOHJCB_01132	CDS	1356				hypothetical protein
DHKOHJCB_01133	CDS	1410	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
DHKOHJCB_01134	CDS	429				hypothetical protein
DHKOHJCB_01135	CDS	291	yhdK			putative anti-sigma-M factor YhdK
DHKOHJCB_01136	CDS	1074	yhdL			putative anti-sigma-M factor YhdL
DHKOHJCB_01137	CDS	492	sigM_1		COG1595	ECF RNA polymerase sigma factor SigM
DHKOHJCB_01138	CDS	996	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
DHKOHJCB_01139	CDS	600	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
DHKOHJCB_01140	CDS	1335				hypothetical protein
DHKOHJCB_01141	CDS	546				hypothetical protein
DHKOHJCB_01142	CDS	1182	aspC	2.6.1.1	COG0436	Aspartate aminotransferase
DHKOHJCB_01143	CDS	1386				hypothetical protein
DHKOHJCB_01144	CDS	357	crcB_1		COG0239	Putative fluoride ion transporter CrcB
DHKOHJCB_01145	CDS	396	crcB_2			Putative fluoride ion transporter CrcB
DHKOHJCB_01146	CDS	732	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DHKOHJCB_01147	CDS	108				hypothetical protein
DHKOHJCB_01148	CDS	1116				hypothetical protein
DHKOHJCB_01149	CDS	744	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
DHKOHJCB_01150	CDS	849		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
DHKOHJCB_01151	CDS	849	dat	2.6.1.21		D-alanine aminotransferase
DHKOHJCB_01152	CDS	1362	nhaC		COG1757	Na(+)/H(+) antiporter NhaC
DHKOHJCB_01153	CDS	555	nhaX		COG0589	Stress response protein NhaX
DHKOHJCB_01154	CDS	1758	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
DHKOHJCB_01155	CDS	2022	yheH	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheH
DHKOHJCB_01156	CDS	621				hypothetical protein
DHKOHJCB_01157	CDS	204				Small, acid-soluble spore protein 1
DHKOHJCB_01158	CDS	210				hypothetical protein
DHKOHJCB_01159	CDS	1362	yheD			Endospore coat-associated protein YheD
DHKOHJCB_01160	CDS	1092				hypothetical protein
DHKOHJCB_01161	CDS	1134				hypothetical protein
DHKOHJCB_01162	CDS	354				hypothetical protein
DHKOHJCB_01163	CDS	1074	yhaZ		COG4335	putative protein YhaZ
DHKOHJCB_01164	CDS	867	yhaX		COG0561	Stress response protein YhaX
DHKOHJCB_01165	CDS	1506	hemZ	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ
DHKOHJCB_01166	CDS	1218	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
DHKOHJCB_01167	CDS	498	khtT_1		COG0490	K(+)/H(+) antiporter subunit KhtT
DHKOHJCB_01168	CDS	318	khtS			K(+)/H(+) antiporter modulator KhtS
DHKOHJCB_01169	CDS	768	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
DHKOHJCB_01170	CDS	186				hypothetical protein
DHKOHJCB_01171	CDS	897		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
DHKOHJCB_01172	CDS	1260	yhaP		COG1668	putative protein YhaP
DHKOHJCB_01173	CDS	1224	yhaO		COG0420	putative metallophosphoesterase YhaO
DHKOHJCB_01174	CDS	2883	yhaN		COG4717	putative protein YhaN
DHKOHJCB_01175	CDS	945	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
DHKOHJCB_01176	CDS	213	yhaL			Sporulation protein YhaL
DHKOHJCB_01177	CDS	879	prsA	5.2.1.8	COG0760	Foldase protein PrsA
DHKOHJCB_01178	CDS	519				hypothetical protein
DHKOHJCB_01179	CDS	333	yhaI			putative protein YhaI
DHKOHJCB_01180	CDS	612	hpr		COG1846	HTH-type transcriptional regulator Hpr
DHKOHJCB_01181	CDS	402				hypothetical protein
DHKOHJCB_01182	CDS	192				hypothetical protein
DHKOHJCB_01183	CDS	519	trpP			putative tryptophan transport protein
DHKOHJCB_01184	CDS	1080	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
DHKOHJCB_01185	CDS	438	hit		COG0537	Protein hit
DHKOHJCB_01186	CDS	744	ecsA_1		COG1131	ABC-type transporter ATP-binding protein EcsA
DHKOHJCB_01187	CDS	1227				hypothetical protein
DHKOHJCB_01188	CDS	711				hypothetical protein
DHKOHJCB_01189	CDS	1191		3.5.1.47		N-acetyldiaminopimelate deacetylase
DHKOHJCB_01190	CDS	1389				hypothetical protein
DHKOHJCB_01191	CDS	318				hypothetical protein
DHKOHJCB_01192	CDS	501	hmoB	1.14.14.18	COG2329	Heme-degrading monooxygenase HmoB
DHKOHJCB_01193	CDS	2145	pbpF		COG0744	Penicillin-binding protein 1F
DHKOHJCB_01194	CDS	1062	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DHKOHJCB_01195	CDS	933	hemH	4.99.1.1	COG0276	Ferrochelatase
DHKOHJCB_01196	CDS	1413	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
DHKOHJCB_01197	CDS	576				hypothetical protein
DHKOHJCB_01198	CDS	2328	smc_1			Chromosome partition protein Smc
DHKOHJCB_01199	CDS	978	fabHB	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 2
DHKOHJCB_01200	CDS	777				hypothetical protein
DHKOHJCB_01201	CDS	1041	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
DHKOHJCB_01202	CDS	408				hypothetical protein
DHKOHJCB_01203	CDS	1290	gltT			Proton/sodium-glutamate symport protein
DHKOHJCB_01204	CDS	735			COG1234	putative protein
DHKOHJCB_01205	CDS	996	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
DHKOHJCB_01206	CDS	645	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
DHKOHJCB_01207	CDS	1590	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DHKOHJCB_01208	CDS	396				hypothetical protein
DHKOHJCB_01209	CDS	1281	htpX_2	3.4.24.-		Protease HtpX
DHKOHJCB_01210	CDS	1146	apr	3.4.21.62		Subtilisin amylosacchariticus
DHKOHJCB_01211	CDS	450				hypothetical protein
DHKOHJCB_01212	CDS	993	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
DHKOHJCB_01213	CDS	972	yhfQ		COG4594	Putative ABC transporter substrate-binding lipoprotein YhfQ
DHKOHJCB_01214	CDS	582	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
DHKOHJCB_01215	CDS	1095	yhfS	2.3.1.-	COG0183	Putative acetyl-CoA C-acetyltransferase YhfS
DHKOHJCB_01216	CDS	1440	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
DHKOHJCB_01217	CDS	561	bioY_2		COG1268	putative biotin transporter BioY
DHKOHJCB_01218	CDS	1299	hemAT		COG0840	Heme-based aerotactic transducer HemAT
DHKOHJCB_01219	CDS	1530	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
DHKOHJCB_01220	CDS	858	ydaD_2	1.-.-.-		General stress protein 39
DHKOHJCB_01221	CDS	234				hypothetical protein
DHKOHJCB_01222	CDS	579	comK		COG4903	Competence transcription factor
DHKOHJCB_01223	CDS	900	yghA	1.-.-.-		putative oxidoreductase YghA
DHKOHJCB_01224	CDS	270				hypothetical protein
DHKOHJCB_01225	CDS	1470	yodF_1		COG0591	putative symporter YodF
DHKOHJCB_01226	CDS	201				hypothetical protein
DHKOHJCB_01227	CDS	363				hypothetical protein
DHKOHJCB_01228	CDS	624	ydjZ_1		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
DHKOHJCB_01229	CDS	507	sipV	3.4.21.89	COG0681	Signal peptidase I V
DHKOHJCB_01230	CDS	1497	oxyS	1.14.13.234		12-dehydrotetracycline 5-monooxygenase/anhydrotetracycline 6-monooxygenase
DHKOHJCB_01231	CDS	528	pchR_2			HTH-type transcriptional regulator PchR
DHKOHJCB_01232	CDS	1206	glcP		COG0738	Glucose/mannose transporter GlcP
DHKOHJCB_01233	CDS	1053	ntdC	1.1.1.361	COG0673	Glucose-6-phosphate 3-dehydrogenase
DHKOHJCB_01234	CDS	849	ntdB	3.1.3.92	COG0561	Kanosamine-6-phosphate phosphatase
DHKOHJCB_01235	CDS	1326	ntdA	2.6.1.104	COG0399	3-oxo-glucose-6-phosphate:glutamate aminotransferase
DHKOHJCB_01236	CDS	990	cytR		COG1609	HTH-type transcriptional repressor CytR
DHKOHJCB_01237	CDS	1155				hypothetical protein
DHKOHJCB_01238	CDS	1206	mdrP_1			Na(+), Li(+), K(+)/H(+) antiporter
DHKOHJCB_01239	CDS	1728	sgrR		COG4533	HTH-type transcriptional regulator SgrR
DHKOHJCB_01240	CDS	438				hypothetical protein
DHKOHJCB_01241	CDS	3501	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
DHKOHJCB_01242	CDS	3699	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
DHKOHJCB_01243	CDS	1176	sbcD			Nuclease SbcCD subunit D
DHKOHJCB_01244	CDS	3393	smc_2			Chromosome partition protein Smc
DHKOHJCB_01245	CDS	303				hypothetical protein
DHKOHJCB_01246	CDS	219	gerPF_2			putative spore germination protein GerPF
DHKOHJCB_01247	CDS	402	gerPE			putative spore germination protein GerPE
DHKOHJCB_01248	CDS	177	gerPD			putative spore germination protein GerPD
DHKOHJCB_01249	CDS	618	gerPC			putative spore germination protein GerPC
DHKOHJCB_01250	CDS	234	gerPB			putative spore germination protein GerPB
DHKOHJCB_01251	CDS	222	gerPA			putative spore germination protein GerPA
DHKOHJCB_01252	CDS	171	yisI	3.1.3.-		Aspartyl-phosphate phosphatase YisI
DHKOHJCB_01253	CDS	924	cotH_2		COG5337	Inner spore coat protein H
DHKOHJCB_01254	CDS	906	yisK		COG0179	putative protein YisK
DHKOHJCB_01255	CDS	357				hypothetical protein
DHKOHJCB_01256	CDS	2685	wprA	3.4.21.-	COG1404	Cell wall-associated protease
DHKOHJCB_01257	CDS	558				hypothetical protein
DHKOHJCB_01258	CDS	1845	asnO	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
DHKOHJCB_01259	CDS	510	yizA		COG2318	putative protein YizA
DHKOHJCB_01260	CDS	804	yisP	2.5.1.-	COG1562	Putative phytoene/squalene synthase YisP
DHKOHJCB_01261	CDS	1368	yeeO		COG0534	putative FMN/FAD exporter YeeO
DHKOHJCB_01262	CDS	864	araC			Arabinose operon regulatory protein
DHKOHJCB_01263	CDS	1014	degA		COG1609	HTH-type transcriptional regulator DegA
DHKOHJCB_01264	CDS	1029	iolX	1.1.1.370	COG0673	scyllo-inositol 2-dehydrogenase (NAD(+))
DHKOHJCB_01265	CDS	510				hypothetical protein
DHKOHJCB_01266	CDS	612	argO		COG1279	Arginine exporter protein ArgO
DHKOHJCB_01267	CDS	1449	norG_1		COG1167	HTH-type transcriptional regulator NorG
DHKOHJCB_01268	CDS	639				hypothetical protein
DHKOHJCB_01269	CDS	807		3.1.1.2		Arylesterase
DHKOHJCB_01270	CDS	600	cysC_1	2.7.1.25	COG0529	putative adenylyl-sulfate kinase
DHKOHJCB_01271	CDS	1170	sat_1	2.7.7.4	COG2046	Sulfate adenylyltransferase
DHKOHJCB_01272	CDS	711	cysH_1	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
DHKOHJCB_01273	CDS	687	comB	3.1.3.71	COG2045	putative 2-phosphosulfolactate phosphatase
DHKOHJCB_01274	CDS	759	yitD	4.4.1.19	COG1809	Phosphosulfolactate synthase
DHKOHJCB_01275	CDS	675				hypothetical protein
DHKOHJCB_01276	CDS	1116	yitF	5.-.-.-	COG4948	Putative isomerase YitF
DHKOHJCB_01277	CDS	1269	ymfD_2			Bacillibactin exporter
DHKOHJCB_01278	CDS	849				hypothetical protein
DHKOHJCB_01279	CDS	450				hypothetical protein
DHKOHJCB_01280	CDS	1839	yitJ		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
DHKOHJCB_01281	CDS	492				hypothetical protein
DHKOHJCB_01282	CDS	849	cvfB			Conserved virulence factor B
DHKOHJCB_01283	CDS	585	sdpC			Sporulation delaying protein C
DHKOHJCB_01284	CDS	930	sdpB			Sporulation-delaying protein SdpB
DHKOHJCB_01285	CDS	537				hypothetical protein
DHKOHJCB_01286	CDS	348				hypothetical protein
DHKOHJCB_01287	CDS	588				hypothetical protein
DHKOHJCB_01288	CDS	294				hypothetical protein
DHKOHJCB_01289	CDS	1617	nprB	3.4.24.-	COG3227	Neutral protease B
DHKOHJCB_01290	CDS	852			COG1307	Fatty acid-binding protein
DHKOHJCB_01291	CDS	843				hypothetical protein
DHKOHJCB_01292	CDS	456				hypothetical protein
DHKOHJCB_01293	CDS	147				hypothetical protein
DHKOHJCB_01294	CDS	153				hypothetical protein
DHKOHJCB_01295	CDS	813	yitU	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YitU
DHKOHJCB_01296	CDS	768				hypothetical protein
DHKOHJCB_01297	CDS	309	sufT			Fe-S protein maturation auxiliary factor SufT
DHKOHJCB_01298	CDS	171				hypothetical protein
DHKOHJCB_01299	CDS	1431	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
DHKOHJCB_01300	CDS	540	mdtG			Multidrug resistance protein MdtG
DHKOHJCB_01301	CDS	1038	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
DHKOHJCB_01302	CDS	1221	argJ			Arginine biosynthesis bifunctional protein ArgJ
DHKOHJCB_01303	CDS	777	argB	2.7.2.8	COG0548	Acetylglutamate kinase
DHKOHJCB_01304	CDS	1158	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
DHKOHJCB_01305	CDS	1062	carA_1	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific small chain
DHKOHJCB_01306	CDS	3093	carB_1	6.3.5.5		Carbamoyl-phosphate synthase arginine-specific large chain
DHKOHJCB_01307	CDS	960	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
DHKOHJCB_01308	CDS	180				hypothetical protein
DHKOHJCB_01309	CDS	186				hypothetical protein
DHKOHJCB_01310	CDS	735				hypothetical protein
DHKOHJCB_01311	CDS	558				hypothetical protein
DHKOHJCB_01312	CDS	954				Purine-binding protein
DHKOHJCB_01313	CDS	192				hypothetical protein
DHKOHJCB_01314	CDS	225				hypothetical protein
DHKOHJCB_01315	CDS	939	fabHA	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
DHKOHJCB_01316	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
DHKOHJCB_01317	CDS	786				hypothetical protein
DHKOHJCB_01318	CDS	987	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
DHKOHJCB_01319	CDS	990	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
DHKOHJCB_01320	CDS	1632	appA			Oligopeptide-binding protein AppA
DHKOHJCB_01321	CDS	951	gsiC		COG0601	Glutathione transport system permease protein GsiC
DHKOHJCB_01322	CDS	912	dppC_1		COG1173	Dipeptide transport system permease protein DppC
DHKOHJCB_01323	CDS	753				hypothetical protein
DHKOHJCB_01324	CDS	993	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
DHKOHJCB_01325	CDS	1638	oppA		COG4166	Oligopeptide-binding protein OppA
DHKOHJCB_01326	CDS	936	oppB		COG0601	Oligopeptide transport system permease protein OppB
DHKOHJCB_01327	CDS	918	oppC		COG1173	Oligopeptide transport system permease protein OppC
DHKOHJCB_01328	CDS	1068	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
DHKOHJCB_01329	CDS	918	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
DHKOHJCB_01330	CDS	1110				hypothetical protein
DHKOHJCB_01331	CDS	579	yjbC	2.3.1.-		Putative acetyltransferase YjbC
DHKOHJCB_01332	CDS	396	spxA		COG1393	Regulatory protein Spx
DHKOHJCB_01333	CDS	657				hypothetical protein
DHKOHJCB_01334	CDS	657	mecA		COG4862	Adapter protein MecA 1
DHKOHJCB_01335	CDS	1152	coiA		COG4469	Competence protein CoiA
DHKOHJCB_01336	CDS	2013	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
DHKOHJCB_01337	CDS	168				hypothetical protein
DHKOHJCB_01338	CDS	204				hypothetical protein
DHKOHJCB_01339	CDS	900				hypothetical protein
DHKOHJCB_01340	CDS	399	yjbI		COG2346	Group 2 truncated hemoglobin YjbI
DHKOHJCB_01341	CDS	735	mltF	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DHKOHJCB_01342	CDS	573	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
DHKOHJCB_01343	CDS	369				hypothetical protein
DHKOHJCB_01344	CDS	636	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
DHKOHJCB_01345	CDS	801	ppnKA	2.7.1.23	COG0061	NAD kinase 1
DHKOHJCB_01346	CDS	900				hypothetical protein
DHKOHJCB_01347	CDS	735	prpE	3.6.1.17	COG0639	Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical]
DHKOHJCB_01348	CDS	1845	kefB			Glutathione-regulated potassium-efflux system protein KefB
DHKOHJCB_01349	CDS	711	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
DHKOHJCB_01350	CDS	618	tenI	5.3.99.10	COG0352	Thiazole tautomerase
DHKOHJCB_01351	CDS	1110	thiO_2	1.4.3.19	COG0665	Glycine oxidase
DHKOHJCB_01352	CDS	204	thiS		COG2104	Sulfur carrier protein ThiS
DHKOHJCB_01353	CDS	765	thiG	2.8.1.10	COG2022	Thiazole synthase
DHKOHJCB_01354	CDS	1011				hypothetical protein
DHKOHJCB_01355	CDS	816	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DHKOHJCB_01356	CDS	777	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
DHKOHJCB_01357	CDS	678				hypothetical protein
DHKOHJCB_01358	CDS	450	cotZ			Spore coat protein Z
DHKOHJCB_01359	CDS	489	cotY			Spore coat protein Y
DHKOHJCB_01360	CDS	513	cotX			Spore coat protein X
DHKOHJCB_01361	CDS	324	cotW			Spore coat protein W
DHKOHJCB_01362	CDS	387	cotV			Spore coat protein V
DHKOHJCB_01363	CDS	357	yjcA			Sporulation protein YjcA
DHKOHJCB_01364	CDS	207				hypothetical protein
DHKOHJCB_01365	CDS	147	yjcZ			Sporulation protein YjcZ
DHKOHJCB_01366	CDS	255				hypothetical protein
DHKOHJCB_01367	CDS	2280	yjcD	3.6.4.12	COG0210	Putative ATP-dependent DNA helicase YjcD
DHKOHJCB_01368	CDS	255				hypothetical protein
DHKOHJCB_01369	CDS	423	yjcF_2	2.3.1.-		putative N-acetyltransferase YjcF
DHKOHJCB_01370	CDS	516	yjcG	3.1.-.-	COG1514	Putative phosphoesterase YjcG
DHKOHJCB_01371	CDS	723				hypothetical protein
DHKOHJCB_01372	CDS	1146	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
DHKOHJCB_01373	CDS	1173	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
DHKOHJCB_01374	CDS	546	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
DHKOHJCB_01375	CDS	1191				hypothetical protein
DHKOHJCB_01376	tRNA	75				tRNA-Val(gac)
DHKOHJCB_01377	CDS	1212	xerC_1			Tyrosine recombinase XerC
DHKOHJCB_01378	CDS	495				hypothetical protein
DHKOHJCB_01379	CDS	363				hypothetical protein
DHKOHJCB_01380	CDS	144				hypothetical protein
DHKOHJCB_01381	CDS	330	xre_1		COG1396	HTH-type transcriptional regulator Xre
DHKOHJCB_01382	CDS	228				hypothetical protein
DHKOHJCB_01383	CDS	192				hypothetical protein
DHKOHJCB_01384	CDS	726				hypothetical protein
DHKOHJCB_01385	CDS	570				hypothetical protein
DHKOHJCB_01386	CDS	258				hypothetical protein
DHKOHJCB_01387	CDS	180				hypothetical protein
DHKOHJCB_01388	CDS	195	yqaI_1			putative protein YqaI
DHKOHJCB_01389	CDS	351				hypothetical protein
DHKOHJCB_01390	CDS	192				hypothetical protein
DHKOHJCB_01391	CDS	918				hypothetical protein
DHKOHJCB_01392	CDS	798				hypothetical protein
DHKOHJCB_01393	CDS	189				hypothetical protein
DHKOHJCB_01394	CDS	693				hypothetical protein
DHKOHJCB_01395	CDS	627				hypothetical protein
DHKOHJCB_01396	CDS	144				hypothetical protein
DHKOHJCB_01397	CDS	426				hypothetical protein
DHKOHJCB_01398	CDS	459				hypothetical protein
DHKOHJCB_01399	CDS	168				hypothetical protein
DHKOHJCB_01400	CDS	204				hypothetical protein
DHKOHJCB_01401	CDS	285				hypothetical protein
DHKOHJCB_01402	CDS	531				hypothetical protein
DHKOHJCB_01403	CDS	249				hypothetical protein
DHKOHJCB_01404	CDS	219				hypothetical protein
DHKOHJCB_01405	CDS	336				hypothetical protein
DHKOHJCB_01406	CDS	384	yopX			SPbeta prophage-derived uncharacterized protein YopX
DHKOHJCB_01407	CDS	213				hypothetical protein
DHKOHJCB_01408	CDS	189				hypothetical protein
DHKOHJCB_01409	CDS	189				hypothetical protein
DHKOHJCB_01410	CDS	177				hypothetical protein
DHKOHJCB_01411	CDS	231				hypothetical protein
DHKOHJCB_01412	CDS	453				hypothetical protein
DHKOHJCB_01413	CDS	132				hypothetical protein
DHKOHJCB_01414	CDS	186				hypothetical protein
DHKOHJCB_01415	CDS	462				hypothetical protein
DHKOHJCB_01416	CDS	342				hypothetical protein
DHKOHJCB_01417	CDS	744				hypothetical protein
DHKOHJCB_01418	CDS	1302				hypothetical protein
DHKOHJCB_01419	CDS	1530				hypothetical protein
DHKOHJCB_01420	CDS	1107				hypothetical protein
DHKOHJCB_01421	CDS	633				hypothetical protein
DHKOHJCB_01422	CDS	885				hypothetical protein
DHKOHJCB_01423	CDS	300		3.2.1.14		Exochitinase 1
DHKOHJCB_01424	CDS	402				hypothetical protein
DHKOHJCB_01425	CDS	336				hypothetical protein
DHKOHJCB_01426	CDS	351				hypothetical protein
DHKOHJCB_01427	CDS	411				hypothetical protein
DHKOHJCB_01428	CDS	447				hypothetical protein
DHKOHJCB_01429	CDS	384				hypothetical protein
DHKOHJCB_01430	CDS	666				hypothetical protein
DHKOHJCB_01431	CDS	2877				hypothetical protein
DHKOHJCB_01432	CDS	726				hypothetical protein
DHKOHJCB_01433	CDS	3291				hypothetical protein
DHKOHJCB_01434	CDS	384				hypothetical protein
DHKOHJCB_01435	CDS	123				hypothetical protein
DHKOHJCB_01436	CDS	171				hypothetical protein
DHKOHJCB_01437	CDS	258				hypothetical protein
DHKOHJCB_01438	CDS	423				hypothetical protein
DHKOHJCB_01439	CDS	822	cwlA_1	3.5.1.28	COG3409	N-acetylmuramoyl-L-alanine amidase CwlA
DHKOHJCB_01440	CDS	741				hypothetical protein
DHKOHJCB_01441	CDS	144				hypothetical protein
DHKOHJCB_01442	CDS	231				hypothetical protein
DHKOHJCB_01443	CDS	852				hypothetical protein
DHKOHJCB_01444	CDS	339				hypothetical protein
DHKOHJCB_01445	CDS	300				hypothetical protein
DHKOHJCB_01446	CDS	261				hypothetical protein
DHKOHJCB_01447	CDS	291				hypothetical protein
DHKOHJCB_01448	CDS	1863				hypothetical protein
DHKOHJCB_01449	CDS	660				hypothetical protein
DHKOHJCB_01450	CDS	381				hypothetical protein
DHKOHJCB_01451	CDS	123				hypothetical protein
DHKOHJCB_01452	CDS	675	rapI	3.1.-.-		Response regulator aspartate phosphatase I
DHKOHJCB_01453	CDS	282	yjcS		COG1359	putative protein YjcS
DHKOHJCB_01454	CDS	756	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DHKOHJCB_01455	CDS	348	yjdB		COG5492	putative protein YjdB
DHKOHJCB_01456	CDS	1947	manR		COG1762	Transcriptional regulator ManR
DHKOHJCB_01457	CDS	1953	manP		COG1299	PTS system mannose-specific EIIBCA component
DHKOHJCB_01458	CDS	948	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
DHKOHJCB_01459	CDS	414	yjdF			putative protein YjdF
DHKOHJCB_01460	CDS	507				hypothetical protein
DHKOHJCB_01461	CDS	396				hypothetical protein
DHKOHJCB_01462	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
DHKOHJCB_01463	CDS	207				hypothetical protein
DHKOHJCB_01464	CDS	330				hypothetical protein
DHKOHJCB_01465	CDS	963	ctaB1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase 1
DHKOHJCB_01466	CDS	237	cotT			Spore coat protein T
DHKOHJCB_01467	CDS	1401	pdaC	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaC
DHKOHJCB_01468	CDS	474				hypothetical protein
DHKOHJCB_01469	CDS	168	yjfB			putative protein YjfB
DHKOHJCB_01470	CDS	900				hypothetical protein
DHKOHJCB_01471	CDS	279				hypothetical protein
DHKOHJCB_01472	CDS	576	yjgB			putative protein YjgB
DHKOHJCB_01473	CDS	2958		1.17.1.9		Putative formate dehydrogenase
DHKOHJCB_01474	CDS	561				hypothetical protein
DHKOHJCB_01475	CDS	642	yjhA			putative lipoprotein YjhA
DHKOHJCB_01476	CDS	618				hypothetical protein
DHKOHJCB_01477	CDS	279				hypothetical protein
DHKOHJCB_01478	CDS	1191	yjiB	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
