locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBPJGFDI_00978	CDS	1887				hypothetical protein
CBPJGFDI_00979	CDS	459				hypothetical protein
CBPJGFDI_00980	CDS	582				hypothetical protein
CBPJGFDI_00981	CDS	981				hypothetical protein
CBPJGFDI_00982	CDS	321				hypothetical protein
CBPJGFDI_00983	CDS	219				hypothetical protein
CBPJGFDI_00984	CDS	177				hypothetical protein
CBPJGFDI_00985	CDS	1137	rapA_3	3.1.-.-	COG0457	Response regulator aspartate phosphatase A
CBPJGFDI_00986	CDS	252				hypothetical protein
CBPJGFDI_00987	CDS	393				hypothetical protein
CBPJGFDI_00988	CDS	1068				hypothetical protein
CBPJGFDI_00989	CDS	1875				hypothetical protein
CBPJGFDI_00990	CDS	828				hypothetical protein
CBPJGFDI_00991	CDS	2643				hypothetical protein
CBPJGFDI_00992	CDS	762				hypothetical protein
CBPJGFDI_00993	CDS	6891				hypothetical protein
CBPJGFDI_00994	CDS	684				hypothetical protein
CBPJGFDI_00995	CDS	834				hypothetical protein
CBPJGFDI_00996	CDS	195				hypothetical protein
CBPJGFDI_00997	CDS	468				hypothetical protein
CBPJGFDI_00998	CDS	1008	xerC_1			Tyrosine recombinase XerC
CBPJGFDI_00999	CDS	429				hypothetical protein
CBPJGFDI_01000	CDS	501				hypothetical protein
CBPJGFDI_01001	CDS	198				hypothetical protein
CBPJGFDI_01002	CDS	354				hypothetical protein
CBPJGFDI_01003	CDS	1029				hypothetical protein
CBPJGFDI_01004	CDS	360				hypothetical protein
CBPJGFDI_01005	CDS	228				hypothetical protein
CBPJGFDI_01006	CDS	510				hypothetical protein
CBPJGFDI_01007	CDS	798				hypothetical protein
CBPJGFDI_01008	CDS	711				hypothetical protein
CBPJGFDI_01009	CDS	507				hypothetical protein
CBPJGFDI_01010	CDS	663				hypothetical protein
CBPJGFDI_01011	CDS	387				hypothetical protein
CBPJGFDI_01012	CDS	474				hypothetical protein
CBPJGFDI_01013	CDS	1104				hypothetical protein
CBPJGFDI_01014	CDS	465				hypothetical protein
CBPJGFDI_01015	CDS	1149				hypothetical protein
CBPJGFDI_01016	CDS	1539				hypothetical protein
CBPJGFDI_01017	CDS	1749				hypothetical protein
CBPJGFDI_01018	CDS	996				hypothetical protein
CBPJGFDI_01019	CDS	456				hypothetical protein
CBPJGFDI_01020	CDS	1200				hypothetical protein
CBPJGFDI_01021	CDS	186				hypothetical protein
CBPJGFDI_01022	CDS	279	hup			DNA-binding protein HU
CBPJGFDI_01023	CDS	2508	yonO	2.7.7.6		DNA-directed RNA polymerase YonO
CBPJGFDI_01024	CDS	195				hypothetical protein
CBPJGFDI_01025	CDS	183				hypothetical protein
CBPJGFDI_01026	CDS	162				hypothetical protein
CBPJGFDI_01027	CDS	846				hypothetical protein
CBPJGFDI_01028	CDS	1218				hypothetical protein
CBPJGFDI_01029	CDS	336				hypothetical protein
CBPJGFDI_01030	CDS	132				hypothetical protein
CBPJGFDI_01031	CDS	225				hypothetical protein
CBPJGFDI_01032	CDS	243				hypothetical protein
CBPJGFDI_01033	CDS	165				hypothetical protein
CBPJGFDI_01034	CDS	225				hypothetical protein
CBPJGFDI_01035	CDS	945				hypothetical protein
CBPJGFDI_01036	CDS	447				hypothetical protein
CBPJGFDI_01037	CDS	438				hypothetical protein
CBPJGFDI_01038	CDS	222				hypothetical protein
CBPJGFDI_01039	CDS	234				hypothetical protein
CBPJGFDI_01040	CDS	666				hypothetical protein
CBPJGFDI_01041	CDS	264				hypothetical protein
CBPJGFDI_01042	CDS	597				hypothetical protein
CBPJGFDI_01043	CDS	225				hypothetical protein
CBPJGFDI_01044	CDS	198				hypothetical protein
CBPJGFDI_01045	CDS	216				hypothetical protein
CBPJGFDI_01046	CDS	435				hypothetical protein
CBPJGFDI_01047	CDS	489				hypothetical protein
CBPJGFDI_01048	CDS	474				hypothetical protein
CBPJGFDI_01049	CDS	357				hypothetical protein
CBPJGFDI_01050	CDS	570				hypothetical protein
CBPJGFDI_01051	CDS	1161	yopK			SPbeta prophage-derived uncharacterized protein YopK
CBPJGFDI_01052	CDS	126				hypothetical protein
CBPJGFDI_01053	CDS	201				hypothetical protein
CBPJGFDI_01054	CDS	318				hypothetical protein
CBPJGFDI_01055	CDS	213				hypothetical protein
CBPJGFDI_01056	CDS	1077	xerC_2			Tyrosine recombinase XerC
CBPJGFDI_01057	CDS	1383				hypothetical protein
CBPJGFDI_01058	CDS	978				hypothetical protein
CBPJGFDI_01059	CDS	225				hypothetical protein
CBPJGFDI_01060	CDS	219	yopT			SPbeta prophage-derived uncharacterized protein YopT
CBPJGFDI_01061	CDS	198				hypothetical protein
CBPJGFDI_01062	CDS	195				hypothetical protein
CBPJGFDI_01063	CDS	651				hypothetical protein
CBPJGFDI_01064	CDS	396	yopX			SPbeta prophage-derived uncharacterized protein YopX
CBPJGFDI_01065	CDS	279				hypothetical protein
CBPJGFDI_01066	CDS	186				hypothetical protein
CBPJGFDI_01067	CDS	2163	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
CBPJGFDI_01068	CDS	165				hypothetical protein
CBPJGFDI_01069	CDS	204				hypothetical protein
CBPJGFDI_01070	CDS	639				hypothetical protein
CBPJGFDI_01071	CDS	237				hypothetical protein
CBPJGFDI_01072	CDS	678				hypothetical protein
CBPJGFDI_01073	CDS	216				hypothetical protein
CBPJGFDI_01074	CDS	261				hypothetical protein
CBPJGFDI_01075	CDS	402				hypothetical protein
CBPJGFDI_01076	CDS	126				hypothetical protein
CBPJGFDI_01077	CDS	501				Protein SprT-like protein
CBPJGFDI_01078	CDS	807				hypothetical protein
CBPJGFDI_01079	CDS	114				hypothetical protein
CBPJGFDI_01080	CDS	414				hypothetical protein
CBPJGFDI_01081	CDS	813	lig_1	6.5.1.1		DNA ligase
CBPJGFDI_01082	CDS	675	yedK_1	3.4.-.-	COG2135	SOS response-associated protein YedK
CBPJGFDI_01083	CDS	222				hypothetical protein
CBPJGFDI_01084	CDS	366				hypothetical protein
CBPJGFDI_01085	CDS	825				hypothetical protein
CBPJGFDI_01086	CDS	1761				hypothetical protein
CBPJGFDI_01087	CDS	294				hypothetical protein
CBPJGFDI_01088	CDS	381				hypothetical protein
CBPJGFDI_01089	CDS	372				hypothetical protein
CBPJGFDI_01090	CDS	915				hypothetical protein
CBPJGFDI_01091	CDS	972				hypothetical protein
CBPJGFDI_01092	CDS	471				hypothetical protein
CBPJGFDI_01093	CDS	1515				hypothetical protein
CBPJGFDI_01094	CDS	1137				hypothetical protein
CBPJGFDI_01095	CDS	1731	yorK	3.1.-.-	COG0608	Putative SPbeta prophage-derived single-strand DNA-specific exonuclease YorK
CBPJGFDI_01096	CDS	3918	dnaE2	2.7.7.7		Error-prone DNA polymerase
CBPJGFDI_01097	CDS	663				hypothetical protein
CBPJGFDI_01098	CDS	159				hypothetical protein
CBPJGFDI_01099	CDS	198				hypothetical protein
CBPJGFDI_01100	CDS	216	yorP			SPbeta prophage-derived uncharacterized protein YorP
CBPJGFDI_01101	CDS	156				hypothetical protein
CBPJGFDI_01102	CDS	498	yorR			SPbeta prophage-derived uncharacterized protein YorR
CBPJGFDI_01103	CDS	348				hypothetical protein
CBPJGFDI_01104	CDS	819	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CBPJGFDI_01105	CDS	1476				hypothetical protein
CBPJGFDI_01106	CDS	558				hypothetical protein
CBPJGFDI_01107	CDS	219				hypothetical protein
CBPJGFDI_01108	CDS	366				hypothetical protein
CBPJGFDI_01109	CDS	228				hypothetical protein
CBPJGFDI_01110	CDS	213				hypothetical protein
CBPJGFDI_01111	CDS	120				hypothetical protein
CBPJGFDI_01112	CDS	354				hypothetical protein
CBPJGFDI_01113	CDS	396	nrdI_1		COG1780	Protein NrdI
CBPJGFDI_01114	CDS	723	nrdE_1	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
CBPJGFDI_01115	CDS	438	nrdE_2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
CBPJGFDI_01116	CDS	933	nrdE_3	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha
CBPJGFDI_01117	CDS	183				hypothetical protein
CBPJGFDI_01118	CDS	990	nrdF_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CBPJGFDI_01119	CDS	243	trxA_2		COG0526	Thioredoxin
CBPJGFDI_01120	CDS	429	yncF_1	3.6.1.23	COG0756	putative deoxyuridine 5'-triphosphate nucleotidohydrolase YncF
CBPJGFDI_01121	CDS	618				hypothetical protein
CBPJGFDI_01122	CDS	306				hypothetical protein
CBPJGFDI_01123	CDS	216				hypothetical protein
CBPJGFDI_01124	CDS	417				hypothetical protein
CBPJGFDI_01125	CDS	840	thyA1_1	2.1.1.45	COG0207	Thymidylate synthase 1
CBPJGFDI_01126	CDS	522	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
CBPJGFDI_01127	CDS	354				hypothetical protein
CBPJGFDI_01128	CDS	651				hypothetical protein
CBPJGFDI_01129	CDS	282				hypothetical protein
CBPJGFDI_01130	CDS	219	sspC			Small, acid-soluble spore protein C
CBPJGFDI_01131	CDS	828				hypothetical protein
CBPJGFDI_01132	CDS	306				hypothetical protein
CBPJGFDI_01133	CDS	150				hypothetical protein
CBPJGFDI_01134	CDS	423				hypothetical protein
CBPJGFDI_01135	CDS	423				hypothetical protein
CBPJGFDI_01136	CDS	549				hypothetical protein
CBPJGFDI_01137	CDS	174				hypothetical protein
CBPJGFDI_01138	CDS	435				hypothetical protein
CBPJGFDI_01139	CDS	132				hypothetical protein
CBPJGFDI_01140	CDS	282				hypothetical protein
CBPJGFDI_01141	CDS	591				hypothetical protein
CBPJGFDI_01142	CDS	171				hypothetical protein
CBPJGFDI_01143	CDS	468	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
CBPJGFDI_01144	CDS	1149	phy	3.1.3.8	COG4247	3-phytase
CBPJGFDI_01145	CDS	954				hypothetical protein
CBPJGFDI_01146	CDS	402				hypothetical protein
CBPJGFDI_01147	CDS	306				hypothetical protein
CBPJGFDI_01148	CDS	1281				hypothetical protein
CBPJGFDI_01149	CDS	780				hypothetical protein
CBPJGFDI_01150	CDS	156				hypothetical protein
CBPJGFDI_01151	CDS	1335	spuC	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
CBPJGFDI_01152	CDS	690	atoD	2.8.3.8	COG1788	Acetate CoA-transferase subunit alpha
CBPJGFDI_01153	CDS	654	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
CBPJGFDI_01154	CDS	1305	ylmB_1	3.5.1.-	COG0624	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase
CBPJGFDI_01155	CDS	828	yodP	2.3.1.-		N-acetyltransferase YodP
CBPJGFDI_01156	CDS	1020	kamA_1	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
CBPJGFDI_01157	CDS	1563				hypothetical protein
CBPJGFDI_01158	CDS	663				hypothetical protein
CBPJGFDI_01159	CDS	567	xerD_2			Tyrosine recombinase XerD
CBPJGFDI_01160	CDS	642	bamHIR	3.1.21.4		Type-2 restriction enzyme BamHI
CBPJGFDI_01161	CDS	273				hypothetical protein
CBPJGFDI_01162	CDS	1317	bamHIM	2.1.1.113		Modification methylase BamHI
CBPJGFDI_01163	CDS	291				hypothetical protein
CBPJGFDI_01164	CDS	171				hypothetical protein
CBPJGFDI_01165	CDS	381				hypothetical protein
CBPJGFDI_01166	CDS	219				hypothetical protein
CBPJGFDI_01167	CDS	237				hypothetical protein
CBPJGFDI_01168	CDS	624				hypothetical protein
CBPJGFDI_01169	CDS	282				hypothetical protein
CBPJGFDI_01170	CDS	114				hypothetical protein
CBPJGFDI_01171	CDS	450	kamA_2	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
CBPJGFDI_01172	CDS	279				hypothetical protein
CBPJGFDI_01173	CDS	225				hypothetical protein
CBPJGFDI_01174	CDS	681				hypothetical protein
CBPJGFDI_01175	CDS	144				hypothetical protein
CBPJGFDI_01176	CDS	177				hypothetical protein
CBPJGFDI_01177	CDS	612	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
CBPJGFDI_01178	CDS	315				hypothetical protein
CBPJGFDI_01179	CDS	126				hypothetical protein
CBPJGFDI_01180	CDS	702	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
CBPJGFDI_01181	CDS	822	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
CBPJGFDI_01182	CDS	252				hypothetical protein
CBPJGFDI_01183	CDS	702	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CBPJGFDI_01184	CDS	1401	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
CBPJGFDI_01185	CDS	1491	yodF_1		COG0591	putative symporter YodF
CBPJGFDI_01186	CDS	201				hypothetical protein
CBPJGFDI_01187	CDS	912	mhqE	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqE
CBPJGFDI_01188	CDS	603	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
CBPJGFDI_01189	CDS	609	yodC_1	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YodC
CBPJGFDI_01190	CDS	327	yodB_1		COG1733	HTH-type transcriptional regulator YodB
CBPJGFDI_01191	CDS	390				hypothetical protein
CBPJGFDI_01192	CDS	1335	gntT_1		COG2610	High-affinity gluconate transporter
CBPJGFDI_01193	CDS	237				hypothetical protein
CBPJGFDI_01194	CDS	474	gerT			Spore germination protein GerT
CBPJGFDI_01195	CDS	897	rarD		COG2962	Protein RarD
CBPJGFDI_01196	CDS	279				hypothetical protein
CBPJGFDI_01197	CDS	351	yojF			putative protein YojF
CBPJGFDI_01198	CDS	666	bshB2	3.5.1.-	COG2120	putative N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 2
CBPJGFDI_01199	CDS	849	rsbRC		COG1366	RsbT co-antagonist protein RsbRC
CBPJGFDI_01200	CDS	1359	norM		COG0534	Multidrug resistance protein NorM
CBPJGFDI_01201	CDS	111				hypothetical protein
CBPJGFDI_01202	CDS	615	cdaS	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaS
CBPJGFDI_01203	CDS	1218	oleD_1	2.4.1.-		Oleandomycin glycosyltransferase
CBPJGFDI_01204	CDS	1245	cwlS	3.4.19.11	COG0791	D-gamma-glutamyl-meso-diaminopimelic acid endopeptidase CwlS
CBPJGFDI_01205	CDS	591	yojM		COG2032	Superoxide dismutase-like protein YojM
CBPJGFDI_01206	CDS	891				hypothetical protein
CBPJGFDI_01207	CDS	1917				hypothetical protein
CBPJGFDI_01208	CDS	2835	odhA	1.2.4.2		2-oxoglutarate dehydrogenase E1 component
CBPJGFDI_01209	CDS	1254	odhB	2.3.1.61		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
CBPJGFDI_01210	CDS	966	panS_1		COG0385	Pantothenate precursors transporter PanS
CBPJGFDI_01211	CDS	1338				hypothetical protein
CBPJGFDI_01212	CDS	846				hypothetical protein
CBPJGFDI_01213	CDS	1899	sqhC	4.2.1.137	COG1657	Sporulenol synthase
CBPJGFDI_01214	CDS	1488	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
CBPJGFDI_01215	CDS	204				hypothetical protein
CBPJGFDI_01216	CDS	345				hypothetical protein
CBPJGFDI_01217	CDS	234				hypothetical protein
CBPJGFDI_01218	CDS	264				hypothetical protein
CBPJGFDI_01219	CDS	477	yocM		COG0071	Salt stress-responsive protein YocM
CBPJGFDI_01220	CDS	228				hypothetical protein
CBPJGFDI_01221	CDS	333				hypothetical protein
CBPJGFDI_01222	CDS	492	yocK		COG1734	General stress protein 16O
CBPJGFDI_01223	CDS	627	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
CBPJGFDI_01224	CDS	1776	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
CBPJGFDI_01225	CDS	837	yocH		COG1388	Cell wall-binding protein YocH
CBPJGFDI_01226	CDS	600	desR_1		COG2197	Transcriptional regulatory protein DesR
CBPJGFDI_01227	CDS	1113	desK_1	2.7.13.3	COG4585	Sensor histidine kinase DesK
CBPJGFDI_01228	CDS	1059	des_1	1.14.19.-	COG3239	Fatty acid desaturase
CBPJGFDI_01229	CDS	978	mccF			Microcin C7 self-immunity protein MccF
CBPJGFDI_01230	CDS	498				hypothetical protein
CBPJGFDI_01231	CDS	783				hypothetical protein
CBPJGFDI_01232	CDS	537				hypothetical protein
CBPJGFDI_01233	CDS	678				hypothetical protein
CBPJGFDI_01234	CDS	324	czrA		COG0640	HTH-type transcriptional repressor CzrA
CBPJGFDI_01235	CDS	546				Protein csk22
CBPJGFDI_01236	CDS	942				hypothetical protein
CBPJGFDI_01237	CDS	483				hypothetical protein
CBPJGFDI_01238	CDS	702	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
CBPJGFDI_01239	CDS	576				hypothetical protein
CBPJGFDI_01240	CDS	744				hypothetical protein
CBPJGFDI_01241	CDS	726	rhaR_1			HTH-type transcriptional activator RhaR
CBPJGFDI_01242	CDS	333	csaA		COG0073	putative chaperone CsaA
CBPJGFDI_01243	CDS	1437		1.4.3.2	COG1231	L-amino acid oxidase
CBPJGFDI_01244	CDS	573				hypothetical protein
CBPJGFDI_01245	CDS	171				hypothetical protein
CBPJGFDI_01246	CDS	216				hypothetical protein
CBPJGFDI_01247	CDS	357				hypothetical protein
CBPJGFDI_01248	CDS	312				hypothetical protein
CBPJGFDI_01249	CDS	99				hypothetical protein
CBPJGFDI_01250	CDS	1194	umuC		COG0389	Protein UmuC
CBPJGFDI_01251	CDS	123				hypothetical protein
CBPJGFDI_01252	CDS	1116	rapG_1	3.1.-.-		Response regulator aspartate phosphatase G
CBPJGFDI_01253	CDS	126				hypothetical protein
CBPJGFDI_01254	CDS	210				hypothetical protein
CBPJGFDI_01255	CDS	174				hypothetical protein
CBPJGFDI_01256	CDS	249				hypothetical protein
CBPJGFDI_01257	CDS	147				hypothetical protein
CBPJGFDI_01258	CDS	225				hypothetical protein
CBPJGFDI_01259	CDS	510				hypothetical protein
CBPJGFDI_01260	CDS	939				hypothetical protein
CBPJGFDI_01261	CDS	804				hypothetical protein
CBPJGFDI_01262	CDS	366				hypothetical protein
CBPJGFDI_01263	CDS	549				hypothetical protein
CBPJGFDI_01264	CDS	222				hypothetical protein
CBPJGFDI_01265	CDS	393				hypothetical protein
CBPJGFDI_01266	CDS	231				hypothetical protein
CBPJGFDI_01267	CDS	918				hypothetical protein
CBPJGFDI_01268	CDS	252				hypothetical protein
CBPJGFDI_01269	CDS	207				hypothetical protein
CBPJGFDI_01270	CDS	330				hypothetical protein
CBPJGFDI_01271	CDS	285				hypothetical protein
CBPJGFDI_01272	CDS	339				hypothetical protein
CBPJGFDI_01273	CDS	240				hypothetical protein
CBPJGFDI_01274	CDS	642	xynA	3.2.1.8		Endo-1,4-beta-xylanase A
CBPJGFDI_01275	CDS	2601	rphC			rifamycin-inactivating phosphotransferase RphC
CBPJGFDI_01276	CDS	264				hypothetical protein
CBPJGFDI_01277	CDS	234				hypothetical protein
CBPJGFDI_01278	CDS	381	yobA			putative protein YobA
CBPJGFDI_01279	CDS	921	penP	3.5.2.6	COG2367	Beta-lactamase
CBPJGFDI_01280	CDS	633	ydeA	3.2.-.-	COG0693	putative protease YdeA
CBPJGFDI_01281	CDS	432				hypothetical protein
CBPJGFDI_01282	CDS	879	yijE_1			putative cystine transporter YijE
CBPJGFDI_01283	CDS	873	gltC_1			HTH-type transcriptional regulator GltC
CBPJGFDI_01284	CDS	795				hypothetical protein
CBPJGFDI_01285	CDS	255				hypothetical protein
CBPJGFDI_01286	CDS	483				hypothetical protein
CBPJGFDI_01287	CDS	912				hypothetical protein
CBPJGFDI_01288	CDS	498				hypothetical protein
CBPJGFDI_01289	CDS	243				hypothetical protein
CBPJGFDI_01290	CDS	354				hypothetical protein
CBPJGFDI_01291	CDS	756				hypothetical protein
CBPJGFDI_01292	CDS	297				hypothetical protein
CBPJGFDI_01293	CDS	165				hypothetical protein
CBPJGFDI_01294	CDS	1173	oxdD	4.1.1.2	COG2140	Oxalate decarboxylase OxdD
CBPJGFDI_01295	CDS	306				hypothetical protein
CBPJGFDI_01296	CDS	684	yedK_2	3.4.-.-	COG2135	SOS response-associated protein YedK
CBPJGFDI_01297	CDS	1038	pelB	4.2.2.10	COG3866	Pectin lyase
CBPJGFDI_01298	CDS	678				hypothetical protein
CBPJGFDI_01299	CDS	699	yoaJ		COG4305	Expansin-YoaJ
CBPJGFDI_01300	CDS	1452		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
CBPJGFDI_01301	CDS	1686	yoaH		COG0840	Putative methyl-accepting chemotaxis protein YoaH
CBPJGFDI_01302	CDS	165				hypothetical protein
CBPJGFDI_01303	CDS	294				hypothetical protein
CBPJGFDI_01304	CDS	123				hypothetical protein
CBPJGFDI_01305	CDS	126				hypothetical protein
CBPJGFDI_01306	CDS	996	degA_1		COG1609	HTH-type transcriptional regulator DegA
CBPJGFDI_01307	CDS	930	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
CBPJGFDI_01308	CDS	1167	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
CBPJGFDI_01309	CDS	1455	iolT_1			Major myo-inositol transporter IolT
CBPJGFDI_01310	CDS	321				hypothetical protein
CBPJGFDI_01311	CDS	2043	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
CBPJGFDI_01312	CDS	1002	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
CBPJGFDI_01313	CDS	1464	yoaC	2.7.1.-	COG1070	Putative sugar kinase YoaC
CBPJGFDI_01314	CDS	1245	yoaB		COG0477	Putative transporter YoaB
CBPJGFDI_01315	CDS	534				IS1595 family transposase ISSpgl1
CBPJGFDI_01316	CDS	759				hypothetical protein
CBPJGFDI_01317	CDS	309				hypothetical protein
CBPJGFDI_01318	CDS	717	ucpA	1.-.-.-		Oxidoreductase UcpA
CBPJGFDI_01319	CDS	372	rtp			Replication termination protein
CBPJGFDI_01320	CDS	816	proC_3	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
CBPJGFDI_01321	CDS	1116	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase 1
CBPJGFDI_01322	CDS	903	gltC_2			HTH-type transcriptional regulator GltC
CBPJGFDI_01323	CDS	4563	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
CBPJGFDI_01324	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CBPJGFDI_01325	CDS	990	adhT	1.1.1.1		Alcohol dehydrogenase
CBPJGFDI_01326	CDS	858	yofA		COG0583	HTH-type transcriptional regulator YofA
CBPJGFDI_01327	CDS	1764	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
CBPJGFDI_01328	CDS	231				hypothetical protein
CBPJGFDI_01329	CDS	546	xerC_3			Tyrosine recombinase XerC
CBPJGFDI_01330	tRNA	73				tRNA-Arg(cct)
CBPJGFDI_01331	CDS	546	yoeB			putative protein YoeB
CBPJGFDI_01332	CDS	1392	mepA_3			Multidrug export protein MepA
CBPJGFDI_01333	CDS	978	galM	5.1.3.3	COG2017	Aldose 1-epimerase
CBPJGFDI_01334	CDS	1476	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
CBPJGFDI_01335	CDS	7686	ppsA	2.3.1.-	COG1020	Plipastatin synthase subunit A
CBPJGFDI_01336	CDS	7683	ppsB	2.3.1.-		Plipastatin synthase subunit B
CBPJGFDI_01337	CDS	7665	ppsC	2.3.1.-	COG1020	Plipastatin synthase subunit C
CBPJGFDI_01338	CDS	10800	ppsD	2.3.1.-	COG0318	Plipastatin synthase subunit D
CBPJGFDI_01339	CDS	3819	ppsE	2.3.1.-	COG3319	Plipastatin synthase subunit E
CBPJGFDI_01340	CDS	393				hypothetical protein
CBPJGFDI_01341	CDS	1533				hypothetical protein
CBPJGFDI_01342	CDS	306				hypothetical protein
CBPJGFDI_01343	CDS	1143	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
CBPJGFDI_01344	CDS	1650	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
CBPJGFDI_01345	CDS	1335	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
CBPJGFDI_01346	CDS	222	yngHB		COG0511	Biotin/lipoyl attachment protein
CBPJGFDI_01347	CDS	900	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
CBPJGFDI_01348	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CBPJGFDI_01349	CDS	1530	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
CBPJGFDI_01350	CDS	1200	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
CBPJGFDI_01351	CDS	606				hypothetical protein
CBPJGFDI_01352	CDS	894	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
CBPJGFDI_01353	CDS	447				hypothetical protein
CBPJGFDI_01354	CDS	1542	xynD	3.2.1.55		Arabinoxylan arabinofuranohydrolase
CBPJGFDI_01355	CDS	1269	xynC	3.2.1.136		Glucuronoxylanase XynC
CBPJGFDI_01356	CDS	264	ynfE			putative protein YnfE
CBPJGFDI_01357	CDS	1500	eglS	3.2.1.4	COG2730	Endoglucanase
CBPJGFDI_01358	CDS	1398	alsT_1		COG1115	Amino-acid carrier protein AlsT
CBPJGFDI_01359	CDS	354				hypothetical protein
CBPJGFDI_01360	CDS	126				hypothetical protein
CBPJGFDI_01361	CDS	2421	parC	5.6.2.2		DNA topoisomerase 4 subunit A
CBPJGFDI_01362	CDS	1968	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
CBPJGFDI_01363	CDS	408	yccU		COG1832	putative protein YccU
CBPJGFDI_01364	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
CBPJGFDI_01365	CDS	288				putative protein
CBPJGFDI_01366	CDS	300				hypothetical protein
CBPJGFDI_01367	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
CBPJGFDI_01368	CDS	252	tlp			Small, acid-soluble spore protein Tlp
CBPJGFDI_01369	CDS	147	sspN			Small, acid-soluble spore protein N
CBPJGFDI_01370	CDS	126				hypothetical protein
CBPJGFDI_01371	CDS	513	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
CBPJGFDI_01372	CDS	2730	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
CBPJGFDI_01373	CDS	150	sspO			Small, acid-soluble spore protein O
CBPJGFDI_01374	CDS	147	sspP			Small, acid-soluble spore protein P
CBPJGFDI_01375	CDS	375	cotM		COG0071	Spore coat protein M
CBPJGFDI_01376	CDS	429				hypothetical protein
CBPJGFDI_01377	CDS	483				hypothetical protein
CBPJGFDI_01378	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
CBPJGFDI_01379	CDS	708				hypothetical protein
CBPJGFDI_01380	CDS	174	ynzD	3.1.3.-		Aspartyl-phosphate phosphatase YnzD
CBPJGFDI_01381	CDS	219				hypothetical protein
CBPJGFDI_01382	CDS	447	sirA			Sporulation inhibitor of replication protein SirA
