locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCDPPDJ_00632	CDS	150	rpmGA		COG0267	50S ribosomal protein L33 1
OGCDPPDJ_00633	gene	564	yqgN			
OGCDPPDJ_00633	CDS	564	yqgN		COG0212	putative protein YqgN
OGCDPPDJ_00634	gene	174				
OGCDPPDJ_00634	CDS	174				hypothetical protein
OGCDPPDJ_00635	gene	1524	gluP			
OGCDPPDJ_00635	CDS	1524	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
OGCDPPDJ_00636	gene	228	yqgQ			
OGCDPPDJ_00636	CDS	228	yqgQ		COG4483	putative protein YqgQ
OGCDPPDJ_00637	gene	966	glcK			
OGCDPPDJ_00637	CDS	966	glcK	2.7.1.2	COG1940	Glucokinase
OGCDPPDJ_00638	gene	1917	ltaS1_1			
OGCDPPDJ_00638	CDS	1917	ltaS1_1		COG1368	Lipoteichoic acid synthase 1
OGCDPPDJ_00639	gene	1128				
OGCDPPDJ_00639	CDS	1128		3.4.19.11		Gamma-D-glutamyl-L-diamino acid endopeptidase 1
OGCDPPDJ_00640	gene	1056				
OGCDPPDJ_00640	CDS	1056				hypothetical protein
OGCDPPDJ_00641	gene	315				
OGCDPPDJ_00641	CDS	315				hypothetical protein
OGCDPPDJ_00642	gene	174				
OGCDPPDJ_00642	CDS	174				hypothetical protein
OGCDPPDJ_00643	gene	636				
OGCDPPDJ_00643	CDS	636		3.-.-.-		putative metallo-hydrolase
OGCDPPDJ_00644	gene	246				
OGCDPPDJ_00644	CDS	246				hypothetical protein
OGCDPPDJ_00645	gene	381	mgsR_1			
OGCDPPDJ_00645	CDS	381	mgsR_1		COG1393	Regulatory protein MgsR
OGCDPPDJ_00646	gene	71				
OGCDPPDJ_00646	tRNA	71				tRNA-Gln(ttg)
OGCDPPDJ_00647	gene	837	rsbRD			
OGCDPPDJ_00647	CDS	837	rsbRD			RsbT co-antagonist protein RsbRD
OGCDPPDJ_00648	gene	1326				
OGCDPPDJ_00648	CDS	1326				hypothetical protein
OGCDPPDJ_00649	gene	954	corA_1			
OGCDPPDJ_00649	CDS	954	corA_1		COG0598	Magnesium transport protein CorA
OGCDPPDJ_00650	gene	93				
OGCDPPDJ_00650	CDS	93				hypothetical protein
OGCDPPDJ_00651	gene	165				
OGCDPPDJ_00651	CDS	165				hypothetical protein
OGCDPPDJ_00652	gene	1071	comGA			
OGCDPPDJ_00652	CDS	1071	comGA		COG2804	ComG operon protein 1
OGCDPPDJ_00653	gene	1038	epsF_1			
OGCDPPDJ_00653	CDS	1038	epsF_1		COG1459	Type II secretion system protein F
OGCDPPDJ_00654	gene	297	comGC			
OGCDPPDJ_00654	CDS	297	comGC		COG4537	ComG operon protein 3
OGCDPPDJ_00655	gene	432				
OGCDPPDJ_00655	CDS	432				hypothetical protein
OGCDPPDJ_00656	gene	348				
OGCDPPDJ_00656	CDS	348				hypothetical protein
OGCDPPDJ_00657	gene	279				
OGCDPPDJ_00657	CDS	279				hypothetical protein
OGCDPPDJ_00658	gene	375	comGG			
OGCDPPDJ_00658	CDS	375	comGG			ComG operon protein 7
OGCDPPDJ_00659	gene	180				
OGCDPPDJ_00659	CDS	180				hypothetical protein
OGCDPPDJ_00660	gene	378	yqzG			
OGCDPPDJ_00660	CDS	378	yqzG			putative protein YqzG
OGCDPPDJ_00661	gene	762	tapA			
OGCDPPDJ_00661	CDS	762	tapA			TasA anchoring/assembly protein
OGCDPPDJ_00662	gene	573	sipW			
OGCDPPDJ_00662	CDS	573	sipW	3.4.21.89	COG0681	Signal peptidase I W
OGCDPPDJ_00663	gene	786	tasA			
OGCDPPDJ_00663	CDS	786	tasA			Major biofilm matrix component
OGCDPPDJ_00664	gene	342	sinR			
OGCDPPDJ_00664	CDS	342	sinR		COG1396	HTH-type transcriptional regulator SinR
OGCDPPDJ_00665	gene	174	sinI			
OGCDPPDJ_00665	CDS	174	sinI			Protein SinI
OGCDPPDJ_00666	gene	795				
OGCDPPDJ_00666	CDS	795				hypothetical protein
OGCDPPDJ_00667	gene	1674	rapA_2			
OGCDPPDJ_00667	CDS	1674	rapA_2	3.6.4.-		RNA polymerase-associated protein RapA
OGCDPPDJ_00668	gene	1089	gcvT			
OGCDPPDJ_00668	CDS	1089	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
OGCDPPDJ_00669	gene	1347	gcvPA			
OGCDPPDJ_00669	CDS	1347	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
OGCDPPDJ_00670	gene	1467	gcvPB			
OGCDPPDJ_00670	CDS	1467	gcvPB	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 2
OGCDPPDJ_00671	gene	381	glpE			
OGCDPPDJ_00671	CDS	381	glpE	2.8.1.1		Thiosulfate sulfurtransferase GlpE
OGCDPPDJ_00672	gene	837	lipM			
OGCDPPDJ_00672	CDS	837	lipM	2.3.1.181	COG0095	Octanoyltransferase LipM
OGCDPPDJ_00673	gene	429	mntR			
OGCDPPDJ_00673	CDS	429	mntR		COG1321	HTH-type transcriptional regulator MntR
OGCDPPDJ_00674	gene	876				
OGCDPPDJ_00674	CDS	876				hypothetical protein
OGCDPPDJ_00675	gene	396				
OGCDPPDJ_00675	CDS	396				hypothetical protein
OGCDPPDJ_00676	gene	957				
OGCDPPDJ_00676	CDS	957				hypothetical protein
OGCDPPDJ_00677	gene	534				
OGCDPPDJ_00677	CDS	534				hypothetical protein
OGCDPPDJ_00678	gene	447	yqhS			
OGCDPPDJ_00678	CDS	447	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OGCDPPDJ_00679	gene	1062	ypdF			
OGCDPPDJ_00679	CDS	1062	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
OGCDPPDJ_00680	gene	558	efp			
OGCDPPDJ_00680	CDS	558	efp			Elongation factor P
OGCDPPDJ_00681	gene	282				
OGCDPPDJ_00681	CDS	282				hypothetical protein
OGCDPPDJ_00682	gene	924				
OGCDPPDJ_00682	CDS	924				hypothetical protein
OGCDPPDJ_00683	gene	516	spoIIIAB			
OGCDPPDJ_00683	CDS	516	spoIIIAB			Stage III sporulation protein AB
OGCDPPDJ_00684	gene	207				
OGCDPPDJ_00684	CDS	207				hypothetical protein
OGCDPPDJ_00685	gene	402				
OGCDPPDJ_00685	CDS	402				hypothetical protein
OGCDPPDJ_00686	gene	1200	spoIIIAE			
OGCDPPDJ_00686	CDS	1200	spoIIIAE			Stage III sporulation protein AE
OGCDPPDJ_00687	gene	621	spoIIIAF			
OGCDPPDJ_00687	CDS	621	spoIIIAF			Stage III sporulation protein AF
OGCDPPDJ_00688	gene	690				
OGCDPPDJ_00688	CDS	690				hypothetical protein
OGCDPPDJ_00689	gene	657	spoIIIAH			
OGCDPPDJ_00689	CDS	657	spoIIIAH			Stage III sporulation protein AH
OGCDPPDJ_00690	gene	480	accB			
OGCDPPDJ_00690	CDS	480	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OGCDPPDJ_00691	gene	1353	accC			
OGCDPPDJ_00691	CDS	1353	accC	6.3.4.14	COG0439	Biotin carboxylase
OGCDPPDJ_00692	gene	408				
OGCDPPDJ_00692	CDS	408				hypothetical protein
OGCDPPDJ_00693	gene	396	nusB			
OGCDPPDJ_00693	CDS	396	nusB			Transcription antitermination protein NusB
OGCDPPDJ_00694	gene	852	folD			
OGCDPPDJ_00694	CDS	852	folD		COG0190	Bifunctional protein FolD protein
OGCDPPDJ_00695	gene	1347	xseA			
OGCDPPDJ_00695	CDS	1347	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
OGCDPPDJ_00696	gene	255	xseB			
OGCDPPDJ_00696	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
OGCDPPDJ_00697	gene	891				
OGCDPPDJ_00697	CDS	891		2.5.1.10		Farnesyl diphosphate synthase
OGCDPPDJ_00698	gene	1902	dxs			
OGCDPPDJ_00698	CDS	1902	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
OGCDPPDJ_00699	gene	846	tlyA			
OGCDPPDJ_00699	CDS	846	tlyA		COG1189	Hemolysin A
OGCDPPDJ_00700	gene	450	argR			
OGCDPPDJ_00700	CDS	450	argR		COG1438	Arginine repressor
OGCDPPDJ_00701	gene	1731	recN			
OGCDPPDJ_00701	CDS	1731	recN		COG0497	DNA repair protein RecN
OGCDPPDJ_00702	gene	1281	spoIVB			
OGCDPPDJ_00702	CDS	1281	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
OGCDPPDJ_00703	gene	804	spo0A			
OGCDPPDJ_00703	CDS	804	spo0A		COG0784	Stage 0 sporulation protein A
OGCDPPDJ_00704	gene	114				
OGCDPPDJ_00704	CDS	114				hypothetical protein
OGCDPPDJ_00705	gene	1149				
OGCDPPDJ_00705	CDS	1149		1.-.-.-		putative oxidoreductase
OGCDPPDJ_00706	gene	297				
OGCDPPDJ_00706	CDS	297				hypothetical protein
OGCDPPDJ_00707	gene	615	lytC_1			
OGCDPPDJ_00707	CDS	615	lytC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
OGCDPPDJ_00708	gene	732	glpQ_1			
OGCDPPDJ_00708	CDS	732	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
OGCDPPDJ_00709	gene	1182	mmgA			
OGCDPPDJ_00709	CDS	1182	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
OGCDPPDJ_00710	gene	864	mmgB			
OGCDPPDJ_00710	CDS	864	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
OGCDPPDJ_00711	gene	1140	mmgC			
OGCDPPDJ_00711	CDS	1140	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
OGCDPPDJ_00712	gene	1119	mmgD			
OGCDPPDJ_00712	CDS	1119	mmgD	2.3.3.-	COG0372	Citrate/2-methylcitrate synthase
OGCDPPDJ_00713	gene	1419	mmgE			
OGCDPPDJ_00713	CDS	1419	mmgE	4.2.1.-	COG2079	Citrate/2-methylcitrate dehydratase
OGCDPPDJ_00714	gene	906	mmgF			
OGCDPPDJ_00714	CDS	906	mmgF	4.1.3.-	COG2513	2-methylisocitrate lyase
OGCDPPDJ_00715	gene	237				
OGCDPPDJ_00715	CDS	237				hypothetical protein
OGCDPPDJ_00716	gene	2079	norR_1			
OGCDPPDJ_00716	CDS	2079	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
OGCDPPDJ_00717	gene	900	pta_1			
OGCDPPDJ_00717	CDS	900	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
OGCDPPDJ_00718	gene	1095	ldh_1			
OGCDPPDJ_00718	CDS	1095	ldh_1	1.4.1.9	COG0334	Leucine dehydrogenase
OGCDPPDJ_00719	gene	1086	buk2			
OGCDPPDJ_00719	CDS	1086	buk2	2.7.2.7	COG3426	Butyrate kinase 2
OGCDPPDJ_00720	gene	1425	pdhD_1			
OGCDPPDJ_00720	CDS	1425	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
OGCDPPDJ_00721	gene	993	bfmBAA			
OGCDPPDJ_00721	CDS	993	bfmBAA	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
OGCDPPDJ_00722	gene	984	bfmBAB			
OGCDPPDJ_00722	CDS	984	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
OGCDPPDJ_00723	gene	1275	pdhC_1			
OGCDPPDJ_00723	CDS	1275	pdhC_1	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OGCDPPDJ_00724	gene	837	bmrR			
OGCDPPDJ_00724	CDS	837	bmrR		COG0789	Multidrug-efflux transporter 1 regulator
OGCDPPDJ_00725	gene	1170	tetA_2			
OGCDPPDJ_00725	CDS	1170	tetA_2			Tetracycline resistance protein, class B
OGCDPPDJ_00726	gene	894	bmrU			
OGCDPPDJ_00726	CDS	894	bmrU	2.7.1.-	COG1597	Putative lipid kinase BmrU
OGCDPPDJ_00727	gene	438				
OGCDPPDJ_00727	CDS	438				hypothetical protein
OGCDPPDJ_00728	gene	768	artP			
OGCDPPDJ_00728	CDS	768	artP		COG0834	Arginine-binding extracellular protein ArtP
OGCDPPDJ_00729	gene	660	artQ			
OGCDPPDJ_00729	CDS	660	artQ		COG0765	Arginine transport system permease protein ArtQ
OGCDPPDJ_00730	gene	723	artM			
OGCDPPDJ_00730	CDS	723	artM		COG1126	Arginine transport ATP-binding protein ArtM
OGCDPPDJ_00731	gene	969				
OGCDPPDJ_00731	CDS	969				hypothetical protein
OGCDPPDJ_00732	gene	531				
OGCDPPDJ_00732	CDS	531				hypothetical protein
OGCDPPDJ_00733	gene	93				
OGCDPPDJ_00733	CDS	93				hypothetical protein
OGCDPPDJ_00734	gene	423	epi			
OGCDPPDJ_00734	CDS	423	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
OGCDPPDJ_00735	gene	1530	pccB			
OGCDPPDJ_00735	CDS	1530	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
OGCDPPDJ_00736	gene	1116	pepT_1			
OGCDPPDJ_00736	CDS	1116	pepT_1	3.4.11.4	COG2195	Peptidase T
OGCDPPDJ_00737	gene	729				
OGCDPPDJ_00737	CDS	729				hypothetical protein
OGCDPPDJ_00738	gene	828	misCB			
OGCDPPDJ_00738	CDS	828	misCB		COG0706	Membrane protein insertase MisCB
OGCDPPDJ_00739	gene	282	mifM			
OGCDPPDJ_00739	CDS	282	mifM			Membrane protein insertion and folding monitor
OGCDPPDJ_00740	gene	1245	dinB_1			
OGCDPPDJ_00740	CDS	1245	dinB_1	2.7.7.7	COG0389	DNA polymerase IV
OGCDPPDJ_00741	gene	1410	gndA			
OGCDPPDJ_00741	CDS	1410	gndA	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, NADP(+)-dependent, decarboxylating
OGCDPPDJ_00742	gene	1470	zwf			
OGCDPPDJ_00742	CDS	1470	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
OGCDPPDJ_00743	gene	924	rnz			
OGCDPPDJ_00743	CDS	924	rnz	3.1.26.11	COG1234	Ribonuclease Z
OGCDPPDJ_00744	gene	150	rpmG2			
OGCDPPDJ_00744	CDS	150	rpmG2			50S ribosomal protein L33 2
OGCDPPDJ_00745	gene	762	dhaA			
OGCDPPDJ_00745	CDS	762	dhaA	3.8.1.5		Haloalkane dehalogenase
OGCDPPDJ_00746	gene	1017	namA			
OGCDPPDJ_00746	CDS	1017	namA	1.6.99.1	COG1902	NADPH dehydrogenase
OGCDPPDJ_00747	gene	1644	rocB_1			
OGCDPPDJ_00747	CDS	1644	rocB_1		COG4187	Protein RocB
OGCDPPDJ_00748	gene	837	proC_2			
OGCDPPDJ_00748	CDS	837	proC_2	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OGCDPPDJ_00749	gene	960	gloB_2			
OGCDPPDJ_00749	CDS	960	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
OGCDPPDJ_00750	gene	780				
OGCDPPDJ_00750	CDS	780		1.-.-.-		putative oxidoreductase
OGCDPPDJ_00751	gene	1347	dsdA			
OGCDPPDJ_00751	CDS	1347	dsdA	4.3.1.18	COG3048	D-serine dehydratase
OGCDPPDJ_00752	gene	960	coaA			
OGCDPPDJ_00752	CDS	960	coaA	2.7.1.33	COG1072	Pantothenate kinase
OGCDPPDJ_00753	gene	387				
OGCDPPDJ_00753	CDS	387				hypothetical protein
OGCDPPDJ_00754	gene	192				
OGCDPPDJ_00754	CDS	192				hypothetical protein
OGCDPPDJ_00755	gene	1254	mdrP_2			
OGCDPPDJ_00755	CDS	1254	mdrP_2			Na(+), Li(+), K(+)/H(+) antiporter
OGCDPPDJ_00756	gene	207				
OGCDPPDJ_00756	CDS	207				hypothetical protein
OGCDPPDJ_00757	gene	1236	dinB_2			
OGCDPPDJ_00757	CDS	1236	dinB_2	2.7.7.7		DNA polymerase IV
OGCDPPDJ_00758	gene	339				
OGCDPPDJ_00758	CDS	339				hypothetical protein
OGCDPPDJ_00759	gene	471	yqjY			
OGCDPPDJ_00759	CDS	471	yqjY			putative protein YqjY
OGCDPPDJ_00760	gene	342	yqjZ			
OGCDPPDJ_00760	CDS	342	yqjZ		COG2329	putative protein YqjZ
OGCDPPDJ_00761	gene	1032				
OGCDPPDJ_00761	CDS	1032				hypothetical protein
OGCDPPDJ_00762	gene	324				
OGCDPPDJ_00762	CDS	324				hypothetical protein
OGCDPPDJ_00763	gene	240				
OGCDPPDJ_00763	CDS	240				hypothetical protein
OGCDPPDJ_00764	gene	918				
OGCDPPDJ_00764	CDS	918				hypothetical protein
OGCDPPDJ_00765	gene	225				
OGCDPPDJ_00765	CDS	225				hypothetical protein
OGCDPPDJ_00766	gene	921	iolS_1			
OGCDPPDJ_00766	CDS	921	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
OGCDPPDJ_00767	gene	123	mciZ			
OGCDPPDJ_00767	CDS	123	mciZ			Cell division inhibitor MciZ
OGCDPPDJ_00768	gene	558	nudF			
OGCDPPDJ_00768	CDS	558	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
OGCDPPDJ_00769	gene	1164				
OGCDPPDJ_00769	CDS	1164				hypothetical protein
OGCDPPDJ_00770	gene	351				
OGCDPPDJ_00770	CDS	351				hypothetical protein
OGCDPPDJ_00771	gene	990	ansA			
OGCDPPDJ_00771	CDS	990	ansA	3.5.1.1	COG0252	L-asparaginase 1
OGCDPPDJ_00772	gene	1428	aspA			
OGCDPPDJ_00772	CDS	1428	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
OGCDPPDJ_00773	gene	1407	mleN			
OGCDPPDJ_00773	CDS	1407	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
OGCDPPDJ_00774	gene	1320				
OGCDPPDJ_00774	CDS	1320		1.1.1.38		NAD-dependent malic enzyme
OGCDPPDJ_00775	gene	216				
OGCDPPDJ_00775	CDS	216				hypothetical protein
OGCDPPDJ_00776	gene	645	spoIIM			
OGCDPPDJ_00776	CDS	645	spoIIM		COG1300	Stage II sporulation protein M
OGCDPPDJ_00777	gene	450	fur			
OGCDPPDJ_00777	CDS	450	fur		COG0735	Ferric uptake regulation protein
OGCDPPDJ_00778	gene	228				
OGCDPPDJ_00778	CDS	228				hypothetical protein
OGCDPPDJ_00779	gene	891	xerD_1			
OGCDPPDJ_00779	CDS	891	xerD_1			Tyrosine recombinase XerD
OGCDPPDJ_00780	gene	1185	deoB			
OGCDPPDJ_00780	CDS	1185	deoB	5.4.2.7	COG1015	Phosphopentomutase
OGCDPPDJ_00781	gene	816	punA			
OGCDPPDJ_00781	CDS	816	punA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 1
OGCDPPDJ_00782	gene	1170	dacF			
OGCDPPDJ_00782	CDS	1170	dacF	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacF
OGCDPPDJ_00783	gene	354	spoIIAA			
OGCDPPDJ_00783	CDS	354	spoIIAA		COG1366	Anti-sigma F factor antagonist
OGCDPPDJ_00784	gene	441	spoIIAB			
OGCDPPDJ_00784	CDS	441	spoIIAB	2.7.11.1	COG2172	Anti-sigma F factor
OGCDPPDJ_00785	gene	768	sigF			
OGCDPPDJ_00785	CDS	768	sigF		COG1191	RNA polymerase sigma-F factor
OGCDPPDJ_00786	gene	621				
OGCDPPDJ_00786	CDS	621				hypothetical protein
OGCDPPDJ_00787	gene	426				
OGCDPPDJ_00787	CDS	426				hypothetical protein
OGCDPPDJ_00788	gene	453				
OGCDPPDJ_00788	CDS	453				hypothetical protein
OGCDPPDJ_00789	gene	1017	spoVAD			
OGCDPPDJ_00789	CDS	1017	spoVAD			Stage V sporulation protein AD
OGCDPPDJ_00790	gene	351				
OGCDPPDJ_00790	CDS	351				hypothetical protein
OGCDPPDJ_00791	gene	612				
OGCDPPDJ_00791	CDS	612				hypothetical protein
OGCDPPDJ_00792	gene	1482	gerXA			
OGCDPPDJ_00792	CDS	1482	gerXA			Spore germination protein XA
OGCDPPDJ_00793	gene	1326	lysA			
OGCDPPDJ_00793	CDS	1326	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
OGCDPPDJ_00794	gene	873	ypuA			
OGCDPPDJ_00794	CDS	873	ypuA		COG4086	putative protein YpuA
OGCDPPDJ_00795	gene	432	ppiB_1			
OGCDPPDJ_00795	CDS	432	ppiB_1	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
OGCDPPDJ_00796	gene	270				
OGCDPPDJ_00796	CDS	270				hypothetical protein
OGCDPPDJ_00797	gene	684				
OGCDPPDJ_00797	CDS	684				hypothetical protein
OGCDPPDJ_00798	gene	192				
OGCDPPDJ_00798	CDS	192				hypothetical protein
OGCDPPDJ_00799	gene	678				
OGCDPPDJ_00799	CDS	678				hypothetical protein
OGCDPPDJ_00800	gene	171	ppiB_2			
OGCDPPDJ_00800	CDS	171	ppiB_2	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
OGCDPPDJ_00801	gene	213				
OGCDPPDJ_00801	CDS	213				hypothetical protein
OGCDPPDJ_00802	gene	171				
OGCDPPDJ_00802	CDS	171				hypothetical protein
OGCDPPDJ_00803	gene	573				
OGCDPPDJ_00803	CDS	573				hypothetical protein
OGCDPPDJ_00804	gene	207				
OGCDPPDJ_00804	CDS	207				hypothetical protein
OGCDPPDJ_00805	gene	552	sipS			
OGCDPPDJ_00805	CDS	552	sipS	3.4.21.89	COG0681	Signal peptidase I S
OGCDPPDJ_00806	gene	345				
OGCDPPDJ_00806	CDS	345				hypothetical protein
OGCDPPDJ_00807	gene	1086	ribD			
OGCDPPDJ_00807	CDS	1086	ribD		COG0117	Riboflavin biosynthesis protein RibD
OGCDPPDJ_00808	gene	648	ribE			
OGCDPPDJ_00808	CDS	648	ribE	2.5.1.9	COG0307	Riboflavin synthase
OGCDPPDJ_00809	gene	1197	ribBA_1			
OGCDPPDJ_00809	CDS	1197	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
OGCDPPDJ_00810	gene	465	ribH			
OGCDPPDJ_00810	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
OGCDPPDJ_00811	gene	375	ribT			
OGCDPPDJ_00811	CDS	375	ribT	2.3.1.-		Protein RibT
OGCDPPDJ_00812	gene	525				
OGCDPPDJ_00812	CDS	525				hypothetical protein
OGCDPPDJ_00813	gene	786	scpA			
OGCDPPDJ_00813	CDS	786	scpA		COG1354	Segregation and condensation protein A
OGCDPPDJ_00814	gene	594	scpB			
OGCDPPDJ_00814	CDS	594	scpB		COG1386	Segregation and condensation protein B
OGCDPPDJ_00815	gene	540				
OGCDPPDJ_00815	CDS	540				hypothetical protein
OGCDPPDJ_00816	gene	1149	dacB			
OGCDPPDJ_00816	CDS	1149	dacB	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacB
OGCDPPDJ_00817	gene	591	spmA			
OGCDPPDJ_00817	CDS	591	spmA		COG2715	Spore maturation protein A
OGCDPPDJ_00818	gene	537	spmB			
OGCDPPDJ_00818	CDS	537	spmB			Spore maturation protein B
OGCDPPDJ_00819	gene	735	rluB			
OGCDPPDJ_00819	CDS	735	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
OGCDPPDJ_00820	gene	540	resA_1			
OGCDPPDJ_00820	CDS	540	resA_1			Thiol-disulfide oxidoreductase ResA
OGCDPPDJ_00821	gene	1629	ccsB			
OGCDPPDJ_00821	CDS	1629	ccsB			Cytochrome c biogenesis protein CcsB
OGCDPPDJ_00822	gene	1176	ccsA_2			
OGCDPPDJ_00822	CDS	1176	ccsA_2			Cytochrome c biogenesis protein CcsA
OGCDPPDJ_00823	gene	723	srrA			
OGCDPPDJ_00823	CDS	723	srrA		COG0745	Transcriptional regulatory protein SrrA
OGCDPPDJ_00824	gene	1770	resE			
OGCDPPDJ_00824	CDS	1770	resE	2.7.13.3		Sensor histidine kinase ResE
OGCDPPDJ_00825	gene	585	sigX			
OGCDPPDJ_00825	CDS	585	sigX		COG1595	ECF RNA polymerase sigma factor SigX
OGCDPPDJ_00826	gene	1101	rsiX			
OGCDPPDJ_00826	CDS	1101	rsiX			Anti-sigma-X factor RsiX
OGCDPPDJ_00827	gene	768	aroD			
OGCDPPDJ_00827	CDS	768	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
OGCDPPDJ_00828	gene	1578	serA			
OGCDPPDJ_00828	CDS	1578	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
OGCDPPDJ_00829	gene	573	fmnP			
OGCDPPDJ_00829	CDS	573	fmnP		COG3601	Riboflavin transporter FmnP
OGCDPPDJ_00830	gene	249	fer			
OGCDPPDJ_00830	CDS	249	fer		COG1141	Ferredoxin
OGCDPPDJ_00831	gene	1059				
OGCDPPDJ_00831	CDS	1059				hypothetical protein
OGCDPPDJ_00832	gene	1491	dbpA_1			
OGCDPPDJ_00832	CDS	1491	dbpA_1	3.6.4.13		ATP-dependent RNA helicase DbpA
OGCDPPDJ_00833	gene	603				
OGCDPPDJ_00833	CDS	603				hypothetical protein
OGCDPPDJ_00834	gene	732				
OGCDPPDJ_00834	CDS	732				hypothetical protein
OGCDPPDJ_00835	gene	444				
OGCDPPDJ_00835	CDS	444				hypothetical protein
OGCDPPDJ_00836	gene	780	ypbG_1			
OGCDPPDJ_00836	CDS	780	ypbG_1		COG1408	putative protein YpbG
OGCDPPDJ_00837	gene	585	mecB			
OGCDPPDJ_00837	CDS	585	mecB		COG4862	Adapter protein MecA 2
OGCDPPDJ_00838	gene	1275	gudB			
OGCDPPDJ_00838	CDS	1275	gudB	1.4.1.2	COG0334	Cryptic catabolic NAD-specific glutamate dehydrogenase GudB
OGCDPPDJ_00839	gene	975				
OGCDPPDJ_00839	CDS	975		1.18.1.2	COG0492	Ferredoxin--NADP reductase
OGCDPPDJ_00840	gene	657	prsW			
OGCDPPDJ_00840	CDS	657	prsW	3.4.-.-	COG2339	Protease PrsW
OGCDPPDJ_00841	gene	918	sleB			
OGCDPPDJ_00841	CDS	918	sleB		COG3409	Spore cortex-lytic enzyme
OGCDPPDJ_00842	gene	1353	ypeB			
OGCDPPDJ_00842	CDS	1353	ypeB			Sporulation protein YpeB
OGCDPPDJ_00843	gene	654	ypfA			
OGCDPPDJ_00843	CDS	654	ypfA		COG5581	putative protein YpfA
OGCDPPDJ_00844	gene	177				
OGCDPPDJ_00844	CDS	177				hypothetical protein
OGCDPPDJ_00845	gene	675	cmk			
OGCDPPDJ_00845	CDS	675	cmk	2.7.4.25	COG0283	Cytidylate kinase
OGCDPPDJ_00846	gene	1149	ypfD			
OGCDPPDJ_00846	CDS	1149	ypfD		COG0539	30S ribosomal protein S1 
OGCDPPDJ_00847	gene	1050	fni			
OGCDPPDJ_00847	CDS	1050	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
OGCDPPDJ_00848	gene	132				
OGCDPPDJ_00848	CDS	132				hypothetical protein
OGCDPPDJ_00849	gene	600				
OGCDPPDJ_00849	CDS	600				hypothetical protein
OGCDPPDJ_00850	gene	894				
OGCDPPDJ_00850	CDS	894				hypothetical protein
OGCDPPDJ_00851	gene	195				
OGCDPPDJ_00851	CDS	195				hypothetical protein
OGCDPPDJ_00852	gene	1311	der_1			
OGCDPPDJ_00852	CDS	1311	der_1		COG1160	GTPase Der
OGCDPPDJ_00853	gene	1038	gpsA			
