locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCJDOLDM_00805	CDS	936	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
LCJDOLDM_00806	CDS	1512	dltA	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
LCJDOLDM_00807	CDS	1188				hypothetical protein
LCJDOLDM_00808	CDS	237	dltC		COG0236	D-alanyl carrier protein
LCJDOLDM_00809	CDS	1179	dltD		COG3966	Protein DltD
LCJDOLDM_00810	CDS	759				hypothetical protein
LCJDOLDM_00811	CDS	1092	ilvK	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase 2
LCJDOLDM_00812	CDS	1329	licH	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
LCJDOLDM_00813	CDS	333	licA		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
LCJDOLDM_00814	CDS	1359	licC_2		COG1455	Lichenan permease IIC component
LCJDOLDM_00815	CDS	309	licB	2.7.1.-	COG1440	Lichenan-specific phosphotransferase enzyme IIB component
LCJDOLDM_00816	CDS	1926	licR		COG1762	putative licABCH operon regulator
LCJDOLDM_00817	CDS	159				hypothetical protein
LCJDOLDM_00818	CDS	591		3.2.2.-		Putative 3-methyladenine DNA glycosylase
LCJDOLDM_00819	CDS	1644	katA_1	1.11.1.6	COG0753	Catalase
LCJDOLDM_00820	CDS	1203				hypothetical protein
LCJDOLDM_00821	CDS	777	yxlG			putative transmembrane protein YxlG
LCJDOLDM_00822	CDS	888	yxlF	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
LCJDOLDM_00823	CDS	189	yxlE			Negative regulatory protein YxlE
LCJDOLDM_00824	CDS	207	yxlD			Negative regulatory protein YxlD
LCJDOLDM_00825	CDS	321	yxlC			putative protein YxlC
LCJDOLDM_00826	CDS	537	sigY		COG1595	RNA polymerase sigma factor SigY
LCJDOLDM_00827	CDS	1374				hypothetical protein
LCJDOLDM_00828	CDS	831	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
LCJDOLDM_00829	CDS	1707			COG1132	putative ABC transporter ATP-binding/permease protein
LCJDOLDM_00830	CDS	1704	cydD		COG4988	ATP-binding/permease protein CydD
LCJDOLDM_00831	CDS	1017	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LCJDOLDM_00832	CDS	1407	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
LCJDOLDM_00833	CDS	1353	cimH_2		COG3493	Citrate/malate transporter
LCJDOLDM_00834	CDS	1689	htpX_1	3.4.24.-		Protease HtpX
LCJDOLDM_00835	CDS	201				hypothetical protein
LCJDOLDM_00836	CDS	840				hypothetical protein
LCJDOLDM_00837	CDS	1098	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
LCJDOLDM_00838	CDS	894	lrp_1			Leucine-rich protein
LCJDOLDM_00839	CDS	1458	aldY	1.2.1.3	COG1012	Putative aldehyde dehydrogenase AldY
LCJDOLDM_00840	CDS	837				hypothetical protein
LCJDOLDM_00841	CDS	642	yxkC			putative protein YxkC
LCJDOLDM_00842	CDS	1020	lnpD	5.1.3.2		UDP-glucose 4-epimerase
LCJDOLDM_00843	CDS	474				hypothetical protein
LCJDOLDM_00844	CDS	1224				hypothetical protein
LCJDOLDM_00845	CDS	657	liaR_2		COG2197	Transcriptional regulatory protein LiaR
LCJDOLDM_00846	CDS	1233	pepT_1	3.4.11.4	COG2195	Peptidase T
LCJDOLDM_00847	CDS	129				hypothetical protein
LCJDOLDM_00848	CDS	171				hypothetical protein
LCJDOLDM_00849	CDS	489				hypothetical protein
LCJDOLDM_00850	CDS	1134	metE_1	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
LCJDOLDM_00851	CDS	1137	metE_2	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
LCJDOLDM_00852	CDS	774	bdhA_2	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
LCJDOLDM_00853	CDS	651	scoB_1	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
LCJDOLDM_00854	CDS	717	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
LCJDOLDM_00855	CDS	1419				hypothetical protein
LCJDOLDM_00856	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
LCJDOLDM_00857	CDS	1194	nupG		COG1972	Purine nucleoside transport protein NupG
LCJDOLDM_00858	CDS	672				hypothetical protein
LCJDOLDM_00859	CDS	291				hypothetical protein
LCJDOLDM_00860	CDS	2061	katE	1.11.1.6	COG0753	Catalase HPII
LCJDOLDM_00861	CDS	1281	citN_1		COG2851	Citrate transporter
LCJDOLDM_00862	CDS	729	bglS	3.2.1.73	COG2273	Beta-glucanase
LCJDOLDM_00863	CDS	834	licT		COG3711	Transcription antiterminator LicT
LCJDOLDM_00864	CDS	681				hypothetical protein
LCJDOLDM_00865	CDS	1284				hypothetical protein
LCJDOLDM_00866	CDS	1440	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
LCJDOLDM_00867	CDS	1149	yxiM	3.1.-.-	COG2755	putative esterase YxiM
LCJDOLDM_00868	CDS	336				hypothetical protein
LCJDOLDM_00869	CDS	522				hypothetical protein
LCJDOLDM_00870	CDS	351				hypothetical protein
LCJDOLDM_00871	CDS	453				hypothetical protein
LCJDOLDM_00872	CDS	297				hypothetical protein
LCJDOLDM_00873	CDS	312				hypothetical protein
LCJDOLDM_00874	CDS	366				hypothetical protein
LCJDOLDM_00875	CDS	480				hypothetical protein
LCJDOLDM_00876	CDS	252				hypothetical protein
LCJDOLDM_00877	CDS	489				hypothetical protein
LCJDOLDM_00878	CDS	534				hypothetical protein
LCJDOLDM_00879	CDS	339				hypothetical protein
LCJDOLDM_00880	CDS	675				hypothetical protein
LCJDOLDM_00881	CDS	690				hypothetical protein
LCJDOLDM_00882	CDS	7029	wapA	3.1.-.-	COG3209	tRNA nuclease WapA
LCJDOLDM_00883	CDS	939				hypothetical protein
LCJDOLDM_00884	CDS	447	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
LCJDOLDM_00885	CDS	1410	bglH	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
LCJDOLDM_00886	CDS	1818	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
LCJDOLDM_00887	CDS	402				hypothetical protein
LCJDOLDM_00888	CDS	258				hypothetical protein
LCJDOLDM_00889	CDS	495				hypothetical protein
LCJDOLDM_00890	CDS	1566				hypothetical protein
LCJDOLDM_00891	CDS	270				hypothetical protein
LCJDOLDM_00892	CDS	366				hypothetical protein
LCJDOLDM_00893	CDS	1410	abn2	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 2
LCJDOLDM_00894	CDS	447	hutP			Hut operon positive regulatory protein
LCJDOLDM_00895	CDS	513	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
LCJDOLDM_00896	CDS	1026	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
LCJDOLDM_00897	CDS	1659	hutU	4.2.1.49	COG2987	Urocanate hydratase
LCJDOLDM_00898	CDS	1266	hutI	3.5.2.7	COG1228	Imidazolonepropionase
LCJDOLDM_00899	CDS	960	hutG	3.5.3.8	COG0010	Formimidoylglutamase
LCJDOLDM_00900	CDS	1365	rocC_2		COG0833	Amino-acid permease RocC
LCJDOLDM_00901	CDS	1302	pdp	2.4.2.2	COG0213	Pyrimidine-nucleoside phosphorylase
LCJDOLDM_00902	CDS	1182	nupC		COG1972	Nucleoside permease NupC
LCJDOLDM_00903	CDS	672	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
LCJDOLDM_00904	CDS	942	deoR		COG2390	Deoxyribonucleoside regulator
LCJDOLDM_00905	CDS	828				hypothetical protein
LCJDOLDM_00906	CDS	1113				hypothetical protein
LCJDOLDM_00907	CDS	1338				hypothetical protein
LCJDOLDM_00908	CDS	1143	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
LCJDOLDM_00909	CDS	750	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
LCJDOLDM_00910	CDS	675	yxeN			putative amino-acid permease protein YxeN
LCJDOLDM_00911	CDS	795	yxeM		COG0834	putative amino-acid-binding protein YxeM
LCJDOLDM_00912	CDS	498	scmL	2.3.1.-		S-(2-succino)cysteine N-acetyltransferase
LCJDOLDM_00913	CDS	1326	ntaA	1.14.14.10		Nitrilotriacetate monooxygenase component A
LCJDOLDM_00914	CDS	987	yxeI		COG3049	putative protein YxeI
LCJDOLDM_00915	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
LCJDOLDM_00916	CDS	558				hypothetical protein
LCJDOLDM_00917	CDS	435	yxeF			putative protein YxeF
LCJDOLDM_00918	CDS	366	yxeE			putative protein YxeE
LCJDOLDM_00919	CDS	354				hypothetical protein
LCJDOLDM_00920	CDS	399				hypothetical protein
LCJDOLDM_00921	CDS	966	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
LCJDOLDM_00922	CDS	348	yxeA		COG5294	putative protein YxeA
LCJDOLDM_00923	CDS	1869	yxdM_2			ABC transporter permease protein YxdM
LCJDOLDM_00924	CDS	774	yxdL_2		COG1136	ABC transporter ATP-binding protein YxdL
LCJDOLDM_00925	CDS	978	graS_1	2.7.13.3	COG0642	Sensor histidine kinase GraS
LCJDOLDM_00926	CDS	690	graR_2		COG0745	Response regulator protein GraR
LCJDOLDM_00927	CDS	873	iolJ	4.1.2.29	COG0191	6-phospho-5-dehydro-2-deoxy-D-gluconate aldolase
LCJDOLDM_00928	CDS	837	iolI	5.3.99.11	COG1082	Inosose isomerase
LCJDOLDM_00929	CDS	870				hypothetical protein
LCJDOLDM_00930	CDS	1035	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
LCJDOLDM_00931	CDS	1332	iolT_1			Major myo-inositol transporter IolT
LCJDOLDM_00932	CDS	894	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
LCJDOLDM_00933	CDS	1914	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
LCJDOLDM_00934	CDS	978	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
LCJDOLDM_00935	CDS	816	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
LCJDOLDM_00936	CDS	1464	iolA	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
LCJDOLDM_00937	CDS	756	srlR_2		COG1349	Glucitol operon repressor
LCJDOLDM_00938	CDS	933	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
LCJDOLDM_00939	CDS	651				hypothetical protein
LCJDOLDM_00940	CDS	309				hypothetical protein
LCJDOLDM_00941	CDS	1386	csbC_2			putative metabolite transport protein CsbC
LCJDOLDM_00942	CDS	1881	htpG		COG0326	Chaperone protein HtpG
LCJDOLDM_00943	CDS	252				hypothetical protein
LCJDOLDM_00944	CDS	822	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LCJDOLDM_00945	CDS	1143	slmA			Nucleoid occlusion factor SlmA
LCJDOLDM_00946	CDS	1338	alkH	1.2.1.3		Aldehyde dehydrogenase
LCJDOLDM_00947	CDS	468				hypothetical protein
LCJDOLDM_00948	CDS	1233	yxaL		COG1520	putative protein YxaL
LCJDOLDM_00949	CDS	426				hypothetical protein
LCJDOLDM_00950	CDS	456				hypothetical protein
LCJDOLDM_00951	CDS	1209				hypothetical protein
LCJDOLDM_00952	CDS	1014	qdoI	1.13.11.24	COG1917	Quercetin 2,3-dioxygenase
LCJDOLDM_00953	CDS	576	yxaF_1			putative HTH-type transcriptional regulator YxaF
LCJDOLDM_00954	CDS	1071	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LCJDOLDM_00955	CDS	432				hypothetical protein
LCJDOLDM_00956	CDS	405	cidA			Holin-like protein CidA
LCJDOLDM_00957	CDS	693	cidB		COG1346	Holin-like protein CidB
LCJDOLDM_00958	CDS	1032	yxaB	2.-.-.-	COG5039	General stress protein 30
LCJDOLDM_00959	CDS	1149	garK	2.7.1.165	COG1929	Glycerate 2-kinase
LCJDOLDM_00960	CDS	732	gntR			putative D-xylose utilization operon transcriptional repressor
LCJDOLDM_00961	CDS	1542	xylB_1	2.7.1.17	COG1070	Xylulose kinase
LCJDOLDM_00962	CDS	1347	gntT_1		COG2610	High-affinity gluconate transporter
LCJDOLDM_00963	CDS	1407	gntZ	1.1.1.343	COG0362	6-phosphogluconate dehydrogenase, NAD(+)-dependent, decarboxylating
LCJDOLDM_00964	CDS	564	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
LCJDOLDM_00965	CDS	1530	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
LCJDOLDM_00966	CDS	1440	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
LCJDOLDM_00967	CDS	201				hypothetical protein
LCJDOLDM_00968	CDS	711	yydK		COG2188	putative HTH-type transcriptional regulator YydK
LCJDOLDM_00969	CDS	1917	rep	3.6.4.12		ATP-dependent DNA helicase Rep
LCJDOLDM_00970	CDS	894	htpX_2	3.4.24.-		Protease HtpX
LCJDOLDM_00971	CDS	1014				hypothetical protein
LCJDOLDM_00972	CDS	552				hypothetical protein
LCJDOLDM_00973	CDS	159				hypothetical protein
LCJDOLDM_00974	CDS	723	yydJ			putative peptide export permease protein YydJ
LCJDOLDM_00975	CDS	630	yydI			putative peptide export ATP-binding protein YydI
LCJDOLDM_00976	CDS	1926	fbp	3.1.3.11	COG3855	Fructose-1,6-bisphosphatase class 3
LCJDOLDM_00977	CDS	729				hypothetical protein
LCJDOLDM_00978	CDS	2409	rapA_3	3.6.4.-		RNA polymerase-associated protein RapA
LCJDOLDM_00979	CDS	726				hypothetical protein
LCJDOLDM_00980	CDS	1899				hypothetical protein
LCJDOLDM_00981	CDS	2727				hypothetical protein
LCJDOLDM_00982	CDS	3705				hypothetical protein
LCJDOLDM_00983	CDS	453				hypothetical protein
LCJDOLDM_00984	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
LCJDOLDM_00985	CDS	171				hypothetical protein
LCJDOLDM_00986	CDS	414				hypothetical protein
LCJDOLDM_00987	CDS	1212	fdhA	1.2.1.46		Glutathione-independent formaldehyde dehydrogenase
LCJDOLDM_00988	CDS	171				hypothetical protein
LCJDOLDM_00989	CDS	249				hypothetical protein
LCJDOLDM_00990	CDS	1164				hypothetical protein
LCJDOLDM_00991	CDS	738				hypothetical protein
LCJDOLDM_00992	CDS	471	yycN_1	2.3.1.-	COG0454	putative N-acetyltransferase YycN
LCJDOLDM_00993	CDS	1098	rapG	3.1.-.-		Response regulator aspartate phosphatase G
LCJDOLDM_00994	CDS	117				hypothetical protein
LCJDOLDM_00995	CDS	891	rocF	3.5.3.1	COG0010	Arginase
LCJDOLDM_00996	CDS	1404	rocE		COG0833	Amino-acid permease RocE
LCJDOLDM_00997	CDS	1239	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
LCJDOLDM_00998	CDS	1386	rocR		COG3829	Arginine utilization regulatory protein RocR
LCJDOLDM_00999	CDS	1203	htrB_2	3.4.21.107	COG0265	Serine protease Do-like HtrB
LCJDOLDM_01000	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
LCJDOLDM_01001	CDS	843	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
LCJDOLDM_01002	CDS	1377	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
LCJDOLDM_01003	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
LCJDOLDM_01004	CDS	711	walR_2		COG0745	Transcriptional regulatory protein WalR
LCJDOLDM_01005	tRNA	74				tRNA-Phe(gaa)
LCJDOLDM_01006	tRNA	77				tRNA-Asp(gtc)
LCJDOLDM_01007	tRNA	72				tRNA-Glu(ttc)
LCJDOLDM_01008	tRNA	76				tRNA-Lys(ttt)
LCJDOLDM_01009	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LCJDOLDM_01010	CDS	420	yycE			putative protein YycE
LCJDOLDM_01011	CDS	1365	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LCJDOLDM_01012	CDS	201				hypothetical protein
LCJDOLDM_01013	CDS	204				hypothetical protein
LCJDOLDM_01014	CDS	141	yycC			putative protein YycC
LCJDOLDM_01015	CDS	1209	yycB		COG2807	putative transporter YycB
LCJDOLDM_01016	CDS	2058				hypothetical protein
LCJDOLDM_01017	CDS	450	rplI			50S ribosomal protein L9
LCJDOLDM_01018	CDS	1980	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
LCJDOLDM_01019	CDS	930				hypothetical protein
LCJDOLDM_01020	CDS	150				hypothetical protein
LCJDOLDM_01021	CDS	483	cotF		COG5577	Spore coat protein F
LCJDOLDM_01022	CDS	378	yybR		COG1733	putative HTH-type transcriptional regulator YybR
LCJDOLDM_01023	CDS	930	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
LCJDOLDM_01024	CDS	447				hypothetical protein
LCJDOLDM_01025	CDS	111				hypothetical protein
LCJDOLDM_01026	CDS	1311	garP			putative galactarate transporter
LCJDOLDM_01027	CDS	738				hypothetical protein
LCJDOLDM_01028	CDS	789				hypothetical protein
LCJDOLDM_01029	CDS	390	yybH		COG4319	putative protein YybH
LCJDOLDM_01030	CDS	840				hypothetical protein
LCJDOLDM_01031	CDS	1215	ynfM_1			Inner membrane transport protein YnfM
LCJDOLDM_01032	CDS	879	gltC_1			HTH-type transcriptional regulator GltC
LCJDOLDM_01033	CDS	444	yjcF_1	2.3.1.-		putative N-acetyltransferase YjcF
LCJDOLDM_01034	CDS	480				hypothetical protein
LCJDOLDM_01035	CDS	663	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
LCJDOLDM_01036	CDS	453				hypothetical protein
LCJDOLDM_01037	CDS	447	yjcF_2	2.3.1.-		putative N-acetyltransferase YjcF
LCJDOLDM_01038	CDS	597				hypothetical protein
LCJDOLDM_01039	CDS	309				hypothetical protein
LCJDOLDM_01040	CDS	474				hypothetical protein
LCJDOLDM_01041	CDS	429				hypothetical protein
LCJDOLDM_01042	CDS	315				hypothetical protein
LCJDOLDM_01043	CDS	1416				hypothetical protein
LCJDOLDM_01044	CDS	201				hypothetical protein
LCJDOLDM_01045	CDS	987				hypothetical protein
LCJDOLDM_01046	CDS	333				hypothetical protein
LCJDOLDM_01047	CDS	624				hypothetical protein
LCJDOLDM_01048	CDS	174				hypothetical protein
LCJDOLDM_01049	CDS	2070		5.1.3.11		Cellobiose 2-epimerase
LCJDOLDM_01050	CDS	900				hypothetical protein
LCJDOLDM_01051	CDS	1356	ydjE			Inner membrane metabolite transport protein YdjE
LCJDOLDM_01052	CDS	555	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
LCJDOLDM_01053	CDS	381				hypothetical protein
LCJDOLDM_01054	CDS	936	ccpB_1			Catabolite control protein B
LCJDOLDM_01055	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
LCJDOLDM_01056	CDS	240	rpsR		COG0238	30S ribosomal protein S18
LCJDOLDM_01057	CDS	519	ssbA		COG0629	Single-stranded DNA-binding protein A
LCJDOLDM_01058	CDS	288	rpsF		COG0360	30S ribosomal protein S6
LCJDOLDM_01059	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
LCJDOLDM_01060	CDS	2004	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
LCJDOLDM_01061	CDS	207				hypothetical protein
LCJDOLDM_01062	CDS	999				hypothetical protein
LCJDOLDM_01063	CDS	618				hypothetical protein
LCJDOLDM_01064	CDS	849	spo0J		COG1475	Stage 0 sporulation protein J
LCJDOLDM_01065	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
LCJDOLDM_01066	CDS	441				hypothetical protein
LCJDOLDM_01067	CDS	852	noc		COG1475	Nucleoid occlusion protein
LCJDOLDM_01068	CDS	720	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
LCJDOLDM_01069	CDS	1887	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
LCJDOLDM_01070	CDS	1380	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
LCJDOLDM_01071	CDS	627				hypothetical protein
LCJDOLDM_01072	CDS	780	misCA		COG0706	Membrane protein insertase MisCA
LCJDOLDM_01073	CDS	351	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
LCJDOLDM_01074	CDS	1341	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
LCJDOLDM_01075	CDS	1137	dnaN		COG0592	Beta sliding clamp
LCJDOLDM_01076	CDS	216				hypothetical protein
LCJDOLDM_01077	CDS	1113	recF		COG1195	DNA replication and repair protein RecF
LCJDOLDM_01078	CDS	246				hypothetical protein
LCJDOLDM_01079	CDS	1923	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
LCJDOLDM_01080	CDS	2466	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LCJDOLDM_01081	rRNA	1547				16S ribosomal RNA
LCJDOLDM_01082	tRNA	77				tRNA-Ile(gat)
LCJDOLDM_01083	tRNA	76				tRNA-Ala(tgc)
LCJDOLDM_01084	rRNA	2925				23S ribosomal RNA
LCJDOLDM_01085	rRNA	111				5S ribosomal RNA
LCJDOLDM_01086	CDS	987				hypothetical protein
LCJDOLDM_01087	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
LCJDOLDM_01088	CDS	1332	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
LCJDOLDM_01089	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
LCJDOLDM_01090	CDS	591	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
LCJDOLDM_01091	CDS	1278	serS	6.1.1.11	COG0172	Serine--tRNA ligase
LCJDOLDM_01092	tRNA	93				tRNA-Ser(tga)
LCJDOLDM_01093	CDS	654	dck	2.7.1.74	COG1428	Deoxyadenosine/deoxycytidine kinase
LCJDOLDM_01094	CDS	624	dgk	2.7.1.113	COG1428	Deoxyguanosine kinase
LCJDOLDM_01095	CDS	1284	sleL	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
LCJDOLDM_01096	CDS	546	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
LCJDOLDM_01097	CDS	486	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
LCJDOLDM_01098	CDS	1692				hypothetical protein
LCJDOLDM_01099	CDS	324			COG0718	Nucleoid-associated protein
LCJDOLDM_01100	CDS	597	recR		COG0353	Recombination protein RecR
LCJDOLDM_01101	CDS	225				hypothetical protein
LCJDOLDM_01102	CDS	264	bofA			Sigma-K factor-processing regulatory protein BofA
LCJDOLDM_01103	rRNA	1547				16S ribosomal RNA
LCJDOLDM_01104	tRNA	77				tRNA-Ile(gat)
LCJDOLDM_01105	tRNA	76				tRNA-Ala(tgc)
LCJDOLDM_01106	rRNA	2925				23S ribosomal RNA
LCJDOLDM_01107	rRNA	111				5S ribosomal RNA
LCJDOLDM_01108	CDS	195	csfB			Anti-sigma-G factor Gin
LCJDOLDM_01109	CDS	615				hypothetical protein
LCJDOLDM_01110	CDS	1161				TelA-like protein
LCJDOLDM_01111	CDS	1443	speA_1	4.1.1.19	COG1982	Arginine decarboxylase
LCJDOLDM_01112	CDS	639	tmk	2.7.4.9		Thymidylate kinase
LCJDOLDM_01113	CDS	330	darA		COG3870	Cyclic di-AMP receptor A
LCJDOLDM_01114	CDS	441				hypothetical protein
LCJDOLDM_01115	CDS	990				hypothetical protein
LCJDOLDM_01116	CDS	828				hypothetical protein
LCJDOLDM_01117	CDS	360	yabA		COG4467	Initiation-control protein YabA
LCJDOLDM_01118	CDS	744	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
LCJDOLDM_01119	CDS	300				hypothetical protein
LCJDOLDM_01120	CDS	879	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LCJDOLDM_01121	CDS	285	abrB		COG2002	Transition state regulatory protein AbrB
LCJDOLDM_01122	CDS	1995	metG	6.1.1.10		Methionine--tRNA ligase
LCJDOLDM_01123	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
LCJDOLDM_01124	CDS	1314				hypothetical protein
LCJDOLDM_01125	CDS	561	rnmV_2	3.1.26.8	COG1658	Ribonuclease M5
LCJDOLDM_01126	CDS	879	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
LCJDOLDM_01127	CDS	891	yabG	3.4.-.-		Sporulation-specific protease YabG
LCJDOLDM_01128	CDS	261	veg		COG4466	Protein Veg
LCJDOLDM_01129	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
LCJDOLDM_01130	CDS	858	purR_2		COG0503	Pur operon repressor
LCJDOLDM_01131	CDS	378	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
LCJDOLDM_01132	CDS	294	spoVG		COG2088	Putative septation protein SpoVG
LCJDOLDM_01133	CDS	1371	glmU			Bifunctional protein GlmU
LCJDOLDM_01134	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LCJDOLDM_01135	CDS	615	ctc		COG1825	General stress protein CTC
LCJDOLDM_01136	CDS	567	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
LCJDOLDM_01137	CDS	231	fin			Anti-sigma-F factor Fin
LCJDOLDM_01138	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
LCJDOLDM_01139	CDS	537	spoVT		COG2002	Stage V sporulation protein T
LCJDOLDM_01140	CDS	1599	murJ_1		COG2244	Lipid II flippase MurJ
LCJDOLDM_01141	CDS	1470				hypothetical protein
LCJDOLDM_01142	CDS	261			COG1188	putative protein
LCJDOLDM_01143	CDS	303	yabP			Spore protein YabP
LCJDOLDM_01144	CDS	636	yabQ			Spore protein YabQ
LCJDOLDM_01145	CDS	378	divIC		COG2919	Cell division protein DivIC
LCJDOLDM_01146	CDS	387	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
LCJDOLDM_01147	tRNA	77				tRNA-Met(cat)
LCJDOLDM_01148	tRNA	76				tRNA-Glu(ttc)
LCJDOLDM_01149	CDS	2484	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
LCJDOLDM_01150	CDS	738				hypothetical protein
LCJDOLDM_01151	CDS	1017	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
LCJDOLDM_01152	CDS	1419	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
LCJDOLDM_01153	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
LCJDOLDM_01154	CDS	1914	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
LCJDOLDM_01155	CDS	777	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
LCJDOLDM_01156	CDS	876	hslO		COG1281	33 kDa chaperonin
