locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCDPPDJ_01277	CDS	381	yobA			putative protein YobA
OGCDPPDJ_01278	CDS	921	penP	3.5.2.6	COG2367	Beta-lactamase
OGCDPPDJ_01279	CDS	633	ydeA	3.2.-.-	COG0693	putative protease YdeA
OGCDPPDJ_01280	CDS	432				hypothetical protein
OGCDPPDJ_01281	CDS	879	yijE_1			putative cystine transporter YijE
OGCDPPDJ_01282	CDS	873	gltC_1			HTH-type transcriptional regulator GltC
OGCDPPDJ_01283	CDS	795				hypothetical protein
OGCDPPDJ_01284	CDS	255				hypothetical protein
OGCDPPDJ_01285	CDS	483				hypothetical protein
OGCDPPDJ_01286	CDS	912				hypothetical protein
OGCDPPDJ_01287	CDS	498				hypothetical protein
OGCDPPDJ_01288	CDS	243				hypothetical protein
OGCDPPDJ_01289	CDS	354				hypothetical protein
OGCDPPDJ_01290	CDS	756				hypothetical protein
OGCDPPDJ_01291	CDS	297				hypothetical protein
OGCDPPDJ_01292	CDS	165				hypothetical protein
OGCDPPDJ_01293	CDS	1173	oxdD	4.1.1.2	COG2140	Oxalate decarboxylase OxdD
OGCDPPDJ_01294	CDS	306				hypothetical protein
OGCDPPDJ_01295	CDS	684	yedK_2	3.4.-.-	COG2135	SOS response-associated protein YedK
OGCDPPDJ_01296	CDS	1038	pelB	4.2.2.10	COG3866	Pectin lyase
OGCDPPDJ_01297	CDS	678				hypothetical protein
OGCDPPDJ_01298	CDS	699	yoaJ		COG4305	Expansin-YoaJ
OGCDPPDJ_01299	CDS	1452		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
OGCDPPDJ_01300	CDS	1686	yoaH		COG0840	Putative methyl-accepting chemotaxis protein YoaH
OGCDPPDJ_01301	CDS	165				hypothetical protein
OGCDPPDJ_01302	CDS	294				hypothetical protein
OGCDPPDJ_01303	CDS	123				hypothetical protein
OGCDPPDJ_01304	CDS	126				hypothetical protein
OGCDPPDJ_01305	CDS	996	degA_1		COG1609	HTH-type transcriptional regulator DegA
OGCDPPDJ_01306	CDS	930	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
OGCDPPDJ_01307	CDS	1167	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
OGCDPPDJ_01308	CDS	1455	iolT_1			Major myo-inositol transporter IolT
OGCDPPDJ_01309	CDS	321				hypothetical protein
OGCDPPDJ_01310	CDS	2043	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
OGCDPPDJ_01311	CDS	1002	yoaD	1.1.1.-	COG0111	Putative 2-hydroxyacid dehydrogenase YoaD
OGCDPPDJ_01312	CDS	1464	yoaC	2.7.1.-	COG1070	Putative sugar kinase YoaC
OGCDPPDJ_01313	CDS	1245	yoaB		COG0477	Putative transporter YoaB
OGCDPPDJ_01314	CDS	534				IS1595 family transposase ISSpgl1
OGCDPPDJ_01315	CDS	759				hypothetical protein
OGCDPPDJ_01316	CDS	309				hypothetical protein
OGCDPPDJ_01317	CDS	717	ucpA	1.-.-.-		Oxidoreductase UcpA
OGCDPPDJ_01318	CDS	372	rtp			Replication termination protein
OGCDPPDJ_01319	CDS	816	proC_3	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
OGCDPPDJ_01320	CDS	1116	proB_1	2.7.2.11	COG0263	Glutamate 5-kinase 1
OGCDPPDJ_01321	CDS	903	gltC_2			HTH-type transcriptional regulator GltC
OGCDPPDJ_01322	CDS	4563	gltA	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
OGCDPPDJ_01323	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
OGCDPPDJ_01324	CDS	990	adhT	1.1.1.1		Alcohol dehydrogenase
OGCDPPDJ_01325	CDS	858	yofA		COG0583	HTH-type transcriptional regulator YofA
OGCDPPDJ_01326	CDS	1764	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
OGCDPPDJ_01327	CDS	231				hypothetical protein
OGCDPPDJ_01328	CDS	546	xerC_3			Tyrosine recombinase XerC
OGCDPPDJ_01329	tRNA	73				tRNA-Arg(cct)
OGCDPPDJ_01330	CDS	546	yoeB			putative protein YoeB
OGCDPPDJ_01331	CDS	1392	mepA_3			Multidrug export protein MepA
OGCDPPDJ_01332	CDS	978	galM	5.1.3.3	COG2017	Aldose 1-epimerase
OGCDPPDJ_01333	CDS	1476	dacC	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacC
OGCDPPDJ_01334	CDS	7686	ppsA	2.3.1.-	COG1020	Plipastatin synthase subunit A
OGCDPPDJ_01335	CDS	7683	ppsB	2.3.1.-		Plipastatin synthase subunit B
OGCDPPDJ_01336	CDS	7665	ppsC	2.3.1.-	COG1020	Plipastatin synthase subunit C
OGCDPPDJ_01337	CDS	10800	ppsD	2.3.1.-	COG0318	Plipastatin synthase subunit D
OGCDPPDJ_01338	CDS	3819	ppsE	2.3.1.-	COG3319	Plipastatin synthase subunit E
OGCDPPDJ_01339	CDS	393				hypothetical protein
OGCDPPDJ_01340	CDS	1533				hypothetical protein
OGCDPPDJ_01341	CDS	306				hypothetical protein
OGCDPPDJ_01342	CDS	1143	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
OGCDPPDJ_01343	CDS	1650	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
OGCDPPDJ_01344	CDS	1335	cfiB	6.4.1.7	COG0439	2-oxoglutarate carboxylase small subunit
OGCDPPDJ_01345	CDS	222	yngHB		COG0511	Biotin/lipoyl attachment protein
OGCDPPDJ_01346	CDS	900	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
OGCDPPDJ_01347	CDS	783	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
OGCDPPDJ_01348	CDS	1530	accD5	6.4.1.3	COG4799	putative propionyl-CoA carboxylase beta chain 5
OGCDPPDJ_01349	CDS	1200	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
OGCDPPDJ_01350	CDS	606				hypothetical protein
OGCDPPDJ_01351	CDS	894	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OGCDPPDJ_01352	CDS	447				hypothetical protein
OGCDPPDJ_01353	CDS	1542	xynD	3.2.1.55		Arabinoxylan arabinofuranohydrolase
OGCDPPDJ_01354	CDS	1269	xynC	3.2.1.136		Glucuronoxylanase XynC
OGCDPPDJ_01355	CDS	264	ynfE			putative protein YnfE
OGCDPPDJ_01356	CDS	1500	eglS	3.2.1.4	COG2730	Endoglucanase
OGCDPPDJ_01357	CDS	1398	alsT_1		COG1115	Amino-acid carrier protein AlsT
OGCDPPDJ_01358	CDS	354				hypothetical protein
OGCDPPDJ_01359	CDS	126				hypothetical protein
OGCDPPDJ_01360	CDS	2421	parC	5.6.2.2		DNA topoisomerase 4 subunit A
OGCDPPDJ_01361	CDS	1968	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
OGCDPPDJ_01362	CDS	408	yccU		COG1832	putative protein YccU
OGCDPPDJ_01363	CDS	582	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
OGCDPPDJ_01364	CDS	288				putative protein
OGCDPPDJ_01365	CDS	300				hypothetical protein
OGCDPPDJ_01366	CDS	417		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
OGCDPPDJ_01367	CDS	252	tlp			Small, acid-soluble spore protein Tlp
OGCDPPDJ_01368	CDS	147	sspN			Small, acid-soluble spore protein N
OGCDPPDJ_01369	CDS	126				hypothetical protein
OGCDPPDJ_01370	CDS	513	resA_2		COG0526	Thiol-disulfide oxidoreductase ResA
OGCDPPDJ_01371	CDS	2730	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
OGCDPPDJ_01372	CDS	150	sspO			Small, acid-soluble spore protein O
OGCDPPDJ_01373	CDS	147	sspP			Small, acid-soluble spore protein P
OGCDPPDJ_01374	CDS	375	cotM		COG0071	Spore coat protein M
OGCDPPDJ_01375	CDS	429				hypothetical protein
OGCDPPDJ_01376	CDS	483				hypothetical protein
OGCDPPDJ_01377	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY
OGCDPPDJ_01378	CDS	708				hypothetical protein
OGCDPPDJ_01379	CDS	174	ynzD	3.1.3.-		Aspartyl-phosphate phosphatase YnzD
OGCDPPDJ_01380	CDS	219				hypothetical protein
OGCDPPDJ_01381	CDS	447	sirA			Sporulation inhibitor of replication protein SirA
OGCDPPDJ_01382	CDS	2004	tkt	2.2.1.1		Transketolase
OGCDPPDJ_01383	CDS	234				hypothetical protein
OGCDPPDJ_01384	CDS	654	yneB		COG1961	Resolvase YneB
OGCDPPDJ_01385	CDS	312	yneA		COG1388	Cell division suppressor protein YneA
OGCDPPDJ_01386	CDS	618	lexA	3.4.21.88	COG1974	LexA repressor
OGCDPPDJ_01387	CDS	435	fosB_2	2.5.1.-	COG0346	Metallothiol transferase FosB
OGCDPPDJ_01388	CDS	450				hypothetical protein
OGCDPPDJ_01389	CDS	759				hypothetical protein
OGCDPPDJ_01390	CDS	165				hypothetical protein
OGCDPPDJ_01391	CDS	117				hypothetical protein
OGCDPPDJ_01392	CDS	1641				hypothetical protein
OGCDPPDJ_01393	CDS	633				hypothetical protein
OGCDPPDJ_01394	CDS	807				hypothetical protein
OGCDPPDJ_01395	CDS	1215	gerBC_1			Spore germination protein B3
OGCDPPDJ_01396	CDS	1092	yndE_1			Spore germination protein YndE
OGCDPPDJ_01397	CDS	1557	gerBA_1			Spore germination protein B1
OGCDPPDJ_01398	CDS	111				hypothetical protein
OGCDPPDJ_01399	CDS	189				hypothetical protein
OGCDPPDJ_01400	CDS	435	yndB		COG3832	putative protein YndB
OGCDPPDJ_01401	CDS	399				hypothetical protein
OGCDPPDJ_01402	CDS	189	tatAy_1			Sec-independent protein translocase protein TatAy
OGCDPPDJ_01403	CDS	225				hypothetical protein
OGCDPPDJ_01404	CDS	357				hypothetical protein
OGCDPPDJ_01405	CDS	753	yncM_2			putative protein YncM
OGCDPPDJ_01406	CDS	213				hypothetical protein
OGCDPPDJ_01407	CDS	840	thyA1_2	2.1.1.45	COG0207	Thymidylate synthase 1
OGCDPPDJ_01408	CDS	177				hypothetical protein
OGCDPPDJ_01409	CDS	261	ynzH			putative protein YnzH
OGCDPPDJ_01410	CDS	174				hypothetical protein
OGCDPPDJ_01411	CDS	435	yncF_2	3.6.1.23	COG0756	putative deoxyuridine 5'-triphosphate nucleotidohydrolase YncF
OGCDPPDJ_01412	CDS	462				hypothetical protein
OGCDPPDJ_01413	CDS	1185	alr2	5.1.1.1	COG0787	Alanine racemase 2
OGCDPPDJ_01414	CDS	1416	iolT_2			Major myo-inositol transporter IolT
OGCDPPDJ_01415	CDS	636	yncB	3.1.-.-	COG1525	Endonuclease YncB
OGCDPPDJ_01416	CDS	1500	xylB_1	2.7.1.17	COG1070	Xylulose kinase
OGCDPPDJ_01417	CDS	1338	xylA	5.3.1.5		Xylose isomerase
OGCDPPDJ_01418	CDS	1155	nagC		COG1940	N-acetylglucosamine repressor
OGCDPPDJ_01419	CDS	1602	xynB	3.2.1.37	COG3507	Beta-xylosidase
OGCDPPDJ_01420	CDS	1392	xylP_1			Isoprimeverose transporter
OGCDPPDJ_01421	CDS	471				hypothetical protein
OGCDPPDJ_01422	CDS	903				hypothetical protein
OGCDPPDJ_01423	CDS	147				hypothetical protein
OGCDPPDJ_01424	CDS	537				hypothetical protein
OGCDPPDJ_01425	CDS	1374				hypothetical protein
OGCDPPDJ_01426	CDS	1107				hypothetical protein
OGCDPPDJ_01427	CDS	708				hypothetical protein
OGCDPPDJ_01428	CDS	672				hypothetical protein
OGCDPPDJ_01429	CDS	579	thiT		COG3859	Thiamine transporter ThiT
OGCDPPDJ_01430	CDS	522				hypothetical protein
OGCDPPDJ_01431	CDS	1530	yqiK		COG2268	Inner membrane protein YqiK
OGCDPPDJ_01432	CDS	525	yuaF			putative membrane protein YuaF
OGCDPPDJ_01433	CDS	489				hypothetical protein
OGCDPPDJ_01434	CDS	579	yuaD			Putative metal-sulfur cluster biosynthesis proteins YuaD
OGCDPPDJ_01435	CDS	1209	gbsB	1.1.1.-	COG1454	Choline dehydrogenase
OGCDPPDJ_01436	CDS	1473	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
OGCDPPDJ_01437	CDS	543	opcR_1		COG1510	HTH-type transcriptional repressor OpcR
OGCDPPDJ_01438	CDS	546	bslA			Biofilm-surface layer protein A
OGCDPPDJ_01439	CDS	669	ktrA_1		COG0569	Ktr system potassium uptake protein A
OGCDPPDJ_01440	CDS	1338	ktrB_1		COG0168	Ktr system potassium uptake protein B
OGCDPPDJ_01441	CDS	264				hypothetical protein
OGCDPPDJ_01442	CDS	1035	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
OGCDPPDJ_01443	CDS	1536				hypothetical protein
OGCDPPDJ_01444	CDS	486	cdoA	1.13.11.20		Cysteine dioxygenase
OGCDPPDJ_01445	tRNA	73				tRNA-Ala(ggc)
OGCDPPDJ_01446	CDS	831	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
OGCDPPDJ_01447	CDS	1167				hypothetical protein
OGCDPPDJ_01448	CDS	987	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
OGCDPPDJ_01449	CDS	1275	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
OGCDPPDJ_01450	CDS	315	rhaM	5.1.3.32	COG3254	L-rhamnose mutarotase
OGCDPPDJ_01451	CDS	1458	rhaB	2.7.1.5	COG1070	L-Rhamnulokinase
OGCDPPDJ_01452	CDS	777	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
OGCDPPDJ_01453	CDS	2070	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
OGCDPPDJ_01454	CDS	1989	mcpB_1		COG0840	Methyl-accepting chemotaxis protein McpB
OGCDPPDJ_01455	CDS	1986	mcpA_1		COG0840	Methyl-accepting chemotaxis protein McpA
OGCDPPDJ_01456	CDS	1989	mcpA_2		COG0840	Methyl-accepting chemotaxis protein McpA
OGCDPPDJ_01457	CDS	1989	mcpB_2		COG0840	Methyl-accepting chemotaxis protein McpB
OGCDPPDJ_01458	CDS	738	tgl	2.3.2.13		Protein-glutamine gamma-glutamyltransferase
OGCDPPDJ_01459	CDS	255				hypothetical protein
OGCDPPDJ_01460	CDS	399				hypothetical protein
OGCDPPDJ_01461	CDS	1665	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase
OGCDPPDJ_01462	CDS	1290				hypothetical protein
OGCDPPDJ_01463	CDS	678				hypothetical protein
OGCDPPDJ_01464	CDS	264				hypothetical protein
OGCDPPDJ_01465	CDS	333	mstX		COG1226	Protein mistic
OGCDPPDJ_01466	CDS	987				hypothetical protein
OGCDPPDJ_01467	CDS	405				hypothetical protein
OGCDPPDJ_01468	CDS	429				hypothetical protein
OGCDPPDJ_01469	CDS	1353	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
OGCDPPDJ_01470	CDS	1173	adh2_1	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
OGCDPPDJ_01471	CDS	1164	adh2_2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
OGCDPPDJ_01472	CDS	237				hypothetical protein
OGCDPPDJ_01473	CDS	393	yugI		COG1098	General stress protein 13
OGCDPPDJ_01474	CDS	1083	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
OGCDPPDJ_01475	CDS	501				hypothetical protein
OGCDPPDJ_01476	CDS	822	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
OGCDPPDJ_01477	CDS	261				hypothetical protein
OGCDPPDJ_01478	CDS	1056	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
OGCDPPDJ_01479	CDS	1287	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OGCDPPDJ_01480	CDS	387	kapB			Kinase-associated lipoprotein B
OGCDPPDJ_01481	CDS	618				hypothetical protein
OGCDPPDJ_01482	CDS	204				hypothetical protein
OGCDPPDJ_01483	CDS	1059	sbnD			Staphyloferrin B transporter
OGCDPPDJ_01484	CDS	1875	pbpD		COG0744	Penicillin-binding protein 4
OGCDPPDJ_01485	CDS	414				hypothetical protein
OGCDPPDJ_01486	CDS	558				hypothetical protein
OGCDPPDJ_01487	CDS	1602	dcuS_1	2.7.13.3	COG3290	Sensor histidine kinase DcuS
OGCDPPDJ_01488	CDS	708	dcuR		COG4565	Transcriptional regulatory protein DcuR
OGCDPPDJ_01489	CDS	1080	tmpC		COG1744	Membrane lipoprotein TmpC
OGCDPPDJ_01490	CDS	1533	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
OGCDPPDJ_01491	CDS	1047				hypothetical protein
OGCDPPDJ_01492	CDS	960				hypothetical protein
OGCDPPDJ_01493	CDS	1347	cimH_1		COG3493	Citrate/malate transporter
OGCDPPDJ_01494	CDS	216				hypothetical protein
OGCDPPDJ_01495	CDS	2406	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
OGCDPPDJ_01496	CDS	432	mrpB		COG2111	Na(+)/H(+) antiporter subunit B
OGCDPPDJ_01497	CDS	342	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
OGCDPPDJ_01498	CDS	1491	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
OGCDPPDJ_01499	CDS	477	mrpE		COG1863	Na(+)/H(+) antiporter subunit E
OGCDPPDJ_01500	CDS	285	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
OGCDPPDJ_01501	CDS	375	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
OGCDPPDJ_01502	CDS	384		3.1.2.-	COG2050	Putative esterase
OGCDPPDJ_01503	CDS	645	comA		COG2197	Transcriptional regulatory protein ComA
OGCDPPDJ_01504	CDS	2319	comP	2.7.13.3		Sensor histidine kinase ComP
OGCDPPDJ_01505	CDS	177	comX			Competence pheromone
OGCDPPDJ_01506	CDS	873				hypothetical protein
OGCDPPDJ_01507	CDS	141	degQ			Degradation enzyme regulation protein DegQ
OGCDPPDJ_01508	CDS	369				hypothetical protein
OGCDPPDJ_01509	CDS	1230	cdgJ	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
OGCDPPDJ_01510	CDS	1473	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
OGCDPPDJ_01511	CDS	552				hypothetical protein
OGCDPPDJ_01512	CDS	399	yueI		COG5506	putative protein YueI
OGCDPPDJ_01513	CDS	249				hypothetical protein
OGCDPPDJ_01514	CDS	222	gerPF_1			putative spore germination protein GerPF
OGCDPPDJ_01515	CDS	1110			COG0628	Putative transport protein
OGCDPPDJ_01516	CDS	390				hypothetical protein
OGCDPPDJ_01517	CDS	237				hypothetical protein
OGCDPPDJ_01518	CDS	531				hypothetical protein
OGCDPPDJ_01519	CDS	732	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
OGCDPPDJ_01520	CDS	465				hypothetical protein
OGCDPPDJ_01521	CDS	3138	yueB		COG1511	ESX secretion system protein YueB
OGCDPPDJ_01522	CDS	4521	eccC		COG1674	ESX secretion system protein EccC
OGCDPPDJ_01523	CDS	1338	essB		COG4499	Type VII secretion system protein EssB
OGCDPPDJ_01524	CDS	240	yukD		COG5417	ESX secretion system protein YukD
OGCDPPDJ_01525	CDS	294	yukE		COG4842	Protein YukE
OGCDPPDJ_01526	CDS	1230	putR_1			Proline-responsive transcriptional activator PutR
OGCDPPDJ_01527	CDS	1137	ald	1.4.1.1	COG0686	Alanine dehydrogenase
OGCDPPDJ_01528	CDS	678				hypothetical protein
OGCDPPDJ_01529	CDS	210	mbtH		COG3251	Protein MbtH
OGCDPPDJ_01530	CDS	7137	dhbF		COG1020	Dimodular nonribosomal peptide synthase
OGCDPPDJ_01531	CDS	939	dhbB	3.3.2.1	COG1535	Isochorismatase
OGCDPPDJ_01532	CDS	1620	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
OGCDPPDJ_01533	CDS	1197	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
OGCDPPDJ_01534	CDS	786	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
OGCDPPDJ_01535	CDS	882	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
OGCDPPDJ_01536	CDS	597	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
OGCDPPDJ_01537	CDS	603	bioY_1		COG1268	Biotin transporter BioY
OGCDPPDJ_01538	CDS	1329				hypothetical protein
OGCDPPDJ_01539	CDS	1503	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
OGCDPPDJ_01540	CDS	477				hypothetical protein
OGCDPPDJ_01541	CDS	657	yuiC		COG3584	putative protein YuiC
OGCDPPDJ_01542	CDS	321				hypothetical protein
OGCDPPDJ_01543	CDS	1221		1.6.99.-	COG1252	NADH dehydrogenase-like protein
OGCDPPDJ_01544	CDS	999	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
OGCDPPDJ_01545	CDS	141				hypothetical protein
OGCDPPDJ_01546	CDS	981	guaC	1.7.1.7	COG0516	GMP reductase
OGCDPPDJ_01547	CDS	624	paiB		COG2808	Protease synthase and sporulation protein PAI 2
OGCDPPDJ_01548	CDS	507	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
OGCDPPDJ_01549	CDS	363			COG0316	Protein
OGCDPPDJ_01550	CDS	855	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OGCDPPDJ_01551	CDS	1215	nupX		COG1972	Putative nucleoside permease NupX
OGCDPPDJ_01552	CDS	237				hypothetical protein
OGCDPPDJ_01553	CDS	1029	ndh	1.6.99.3	COG1252	NADH dehydrogenase
OGCDPPDJ_01554	CDS	324				hypothetical protein
OGCDPPDJ_01555	CDS	237	nfuA			Fe/S biogenesis protein NfuA
OGCDPPDJ_01556	CDS	498	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
OGCDPPDJ_01557	CDS	1479	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
OGCDPPDJ_01558	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
OGCDPPDJ_01559	CDS	1068	thrC	4.2.3.1	COG0498	Threonine synthase
OGCDPPDJ_01560	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
OGCDPPDJ_01561	CDS	1020				hypothetical protein
OGCDPPDJ_01562	CDS	450	ypjQ_2		COG1267	putative protein YpjQ
OGCDPPDJ_01563	CDS	771	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
OGCDPPDJ_01564	CDS	435				hypothetical protein
OGCDPPDJ_01565	CDS	276	yutD		COG4470	putative protein YutD
OGCDPPDJ_01566	CDS	633				hypothetical protein
OGCDPPDJ_01567	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
OGCDPPDJ_01568	CDS	981	lytH	3.4.-.-	COG0739	L-Ala--D-Glu endopeptidase
OGCDPPDJ_01569	CDS	768	yunB			Sporulation protein YunB
OGCDPPDJ_01570	CDS	306				hypothetical protein
OGCDPPDJ_01571	CDS	1389	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
OGCDPPDJ_01572	CDS	822				hypothetical protein
OGCDPPDJ_01573	CDS	849				hypothetical protein
OGCDPPDJ_01574	CDS	348				hypothetical protein
OGCDPPDJ_01575	CDS	1341	allB	3.5.2.5	COG0044	Allantoinase
OGCDPPDJ_01576	CDS	1596	pucR		COG2508	Purine catabolism regulatory protein
OGCDPPDJ_01577	CDS	1350	pucJ		COG2233	Uric acid permease PucJ
OGCDPPDJ_01578	CDS	1293	pucK_2		COG2233	Uric acid permease PucK
OGCDPPDJ_01579	CDS	1485	pucL		COG3195	Uric acid degradation bifunctional protein PucL
OGCDPPDJ_01580	CDS	345	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
OGCDPPDJ_01581	CDS	522	pucE	1.17.1.4	COG2080	putative xanthine dehydrogenase subunit E
OGCDPPDJ_01582	CDS	2238	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
OGCDPPDJ_01583	CDS	834	pucC	1.17.1.4	COG1319	putative xanthine dehydrogenase subunit C
OGCDPPDJ_01584	CDS	618	pucB		COG2068	Purine catabolism protein PucB
OGCDPPDJ_01585	CDS	993	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
OGCDPPDJ_01586	CDS	222				hypothetical protein
OGCDPPDJ_01587	CDS	1251	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
OGCDPPDJ_01588	CDS	1239	pucF	3.5.3.9	COG0624	Allantoate amidohydrolase
OGCDPPDJ_01589	CDS	867	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
OGCDPPDJ_01590	CDS	1104	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
OGCDPPDJ_01591	CDS	729	yurK		COG2188	putative HTH-type transcriptional regulator YurK
OGCDPPDJ_01592	CDS	855	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
OGCDPPDJ_01593	CDS	903	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
OGCDPPDJ_01594	CDS	879	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
OGCDPPDJ_01595	CDS	468				hypothetical protein
OGCDPPDJ_01596	CDS	696	msmE		COG1653	Multiple sugar-binding protein
OGCDPPDJ_01597	CDS	987	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
OGCDPPDJ_01598	CDS	375	uvrC_2			UvrABC system protein C
OGCDPPDJ_01599	CDS	1119	thiO_1	1.4.3.19		Glycine oxidase
OGCDPPDJ_01600	CDS	147	sspG			Small, acid-soluble spore protein G
OGCDPPDJ_01601	CDS	276				hypothetical protein
OGCDPPDJ_01602	CDS	384				hypothetical protein
OGCDPPDJ_01603	CDS	1398				hypothetical protein
OGCDPPDJ_01604	CDS	444	sufU_1	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
OGCDPPDJ_01605	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
OGCDPPDJ_01606	CDS	1314				hypothetical protein
OGCDPPDJ_01607	CDS	786	sufC		COG0396	Vegetative protein 296
OGCDPPDJ_01608	CDS	363				hypothetical protein
OGCDPPDJ_01609	CDS	825	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
OGCDPPDJ_01610	CDS	669	metP		COG2011	Methionine import system permease protein MetP
OGCDPPDJ_01611	CDS	1026	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
OGCDPPDJ_01612	CDS	345				hypothetical protein
OGCDPPDJ_01613	CDS	321				hypothetical protein
OGCDPPDJ_01614	CDS	441	rnmV_1	3.1.26.8		Ribonuclease M5
OGCDPPDJ_01615	CDS	237				hypothetical protein
OGCDPPDJ_01616	CDS	384	gcvH		COG0509	Glycine cleavage system H protein
OGCDPPDJ_01617	CDS	357	mgsR_2		COG1393	Regulatory protein MgsR
OGCDPPDJ_01618	CDS	1785	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
OGCDPPDJ_01619	CDS	1176	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
